rep,delta_auroc,delta_auprc,delta_logloss_plus_risk_minus_quality
133,0.03090066488978538,0.07475747048443682,-0.03365887494933312
134,0.027916938487921983,0.07149082706066368,-0.030581529775578264
135,0.021698643792907313,0.06532245260714264,-0.024948288650904316
136,0.028889777031841812,0.07283950098682768,-0.03252755359753218
137,0.028369861442209654,0.07329570328977364,-0.03253415855522407
138,0.028532398957661687,0.07657689142678292,-0.031796730259664785
139,0.02933606029689817,0.07328118709551501,-0.03277920434447057
140,0.022499198827567235,0.06045553288146188,-0.02615643419561664
141,0.03036143775911304,0.07300521891578793,-0.03504578511157197
142,0.0306212046551817,0.07816709280135359,-0.033387849188513286
143,0.030037237786085247,0.07144665082442714,-0.03268947803834238
144,0.03192739222645713,0.072834535467321,-0.03398621185718054
145,0.023452554166729422,0.061096976776114476,-0.025761047769482237
146,0.028471835730396244,0.0630244897972323,-0.033686686464386384
147,0.0326909451963493,0.07894006528961761,-0.03701419018166652
148,0.03162917306600832,0.077974915062762,-0.03536514430088211
149,0.03312399602027971,0.07954797078815068,-0.036067819264523515
150,0.026071047158506833,0.05989441079910618,-0.028688965643492603
151,0.029782820161594392,0.07981666284855815,-0.03231177700561594
152,0.028192425457260195,0.0672493786029651,-0.03137446881355144
153,0.024400487095997514,0.06448181101012329,-0.026123497745718427
154,0.0220893723287785,0.059748373120212195,-0.024914996538788925
155,0.03578149520922813,0.08342123580201366,-0.039427320089353124
156,0.030056326339085726,0.07142690137551311,-0.034272860273618755
157,0.023834979882593976,0.067152430558297,-0.028390149357407968
158,0.025241013161379944,0.06336130938553408,-0.02752874707693126
159,0.025390679877607902,0.06794005657135649,-0.0288864624037502
160,0.028405713897428964,0.07204987914004268,-0.03122577928533632
161,0.02593013343459638,0.06962925521025665,-0.03258961064754984
162,0.027297161516674162,0.07080267152237874,-0.03150580136568276
163,0.02078604775029813,0.06019892904660218,-0.023074632110283766
164,0.02661875408091252,0.073791723819005,-0.028505222322303625
165,0.02220683306601101,0.06459092354322149,-0.026035200726692687
166,0.02289451321901992,0.06438413415540112,-0.025686211008518756
167,0.022717264329373488,0.06470740928003726,-0.025795668520895987
168,0.030613890461229976,0.08185149098222433,-0.034874149626680895
169,0.025511377243510935,0.059381977119714935,-0.028989977258936872
170,0.023327259036370007,0.056026326457758624,-0.0272431436107482
171,0.025543287117399505,0.0669486192285692,-0.02898430358287457
172,0.030476835247707834,0.07235239564778662,-0.03490928123745035
173,0.029824534421758253,0.072434442531083,-0.03217412107936024
174,0.025206042310830012,0.07141530860048606,-0.02649774448188108
175,0.027033358851151434,0.06883213157402446,-0.02962188217056999
176,0.02008307107765206,0.0575270037350466,-0.021875303036643312
177,0.030782254990657898,0.07194499656891007,-0.03332717060587237
178,0.028317589138187493,0.07098664178206926,-0.03152434978315366
179,0.023039226371729615,0.06278924567401623,-0.025061493375587662
180,0.02854901776027785,0.07271256847439478,-0.03124259611054575
181,0.028614831163915166,0.07326703572526805,-0.03188211958946635
182,0.03083594386667965,0.07594262738304636,-0.035438667569387905
183,0.035369991789943045,0.08532591243774457,-0.03775120141893812
184,0.029998577195625264,0.07623629383275277,-0.03231480747182797
185,0.025186422412879272,0.06995662289567894,-0.02939841611677002
186,0.03055877145929986,0.07108476424374832,-0.03467215530039208
187,0.023185420496718234,0.06201893516865542,-0.027528160559673498
188,0.03358788241250599,0.07868805487118558,-0.03638073157864802
189,0.029114812875819296,0.07160399690950181,-0.03490124737282774
190,0.02593669890654604,0.06531267700870136,-0.028487792298494408
191,0.03061437942242795,0.07351260891654765,-0.03474748117609594
192,0.033565120390222525,0.07581599384369753,-0.03637915368182004
193,0.02727621498121946,0.0659015034126873,-0.03119364768129884
194,0.027705500739535815,0.07006202748753265,-0.02950585562647673
195,0.026005954647338347,0.06946271874985077,-0.029096417831052657
196,0.028286158355208868,0.07170469729359763,-0.032169428703126834
197,0.02580608061427281,0.06502498028386561,-0.029827287470114594
198,0.03047778735155049,0.07543402235889585,-0.033688229518189006
199,0.02117235803905604,0.06287394234493482,-0.02521568228501969
200,0.03160023419265767,0.08057413832008298,-0.032233175059456776
201,0.029115382499194764,0.07345862814063164,-0.03243481344350174
202,0.028553450276911363,0.06901417781512753,-0.03101131538566626
203,0.029191755316758772,0.07068195621414675,-0.032014668870126106
204,0.031539985864941555,0.07123796553257877,-0.03517128322187507
205,0.02932423639598969,0.07046738129897423,-0.03344986664579791
206,0.024930159364338067,0.06916548564855463,-0.02778485986213114
207,0.025409540676784803,0.07180527502289225,-0.027753731519326752
208,0.02824232589404929,0.07142828605638984,-0.031916334171935845
209,0.023503502820623856,0.06670863516187153,-0.024773815954898915
210,0.03197950650847825,0.07580704863273857,-0.03498192529483862
211,0.029417303031092468,0.07253731757953374,-0.033084067719872434
212,0.02944744109653752,0.07954720062234899,-0.03388664794425328
213,0.03119787593516754,0.07597033127856756,-0.03348997424999911
214,0.030510459140905,0.07283132756864563,-0.033501889745808255
215,0.025964624747580434,0.06819787616542905,-0.030048084214442383
216,0.03478847314560818,0.08266111830617073,-0.0381735324628919
217,0.02268051393061954,0.06300180787937038,-0.02702827701574817
218,0.02949933718211284,0.07424952191712941,-0.03362710329033575
219,0.028897828720173768,0.07127553488829341,-0.03310136544299469
220,0.033669563596811836,0.07758773359793869,-0.03714237228234679
221,0.029098691405762822,0.07089399420140807,-0.0325448401824639
222,0.032894095454136796,0.07594672557923332,-0.03555596792866306
223,0.03300689804399981,0.07640658528110833,-0.03692246836648666
224,0.029826357567935502,0.06798662287216917,-0.03506477853879858
225,0.02556174358519292,0.06857865599231816,-0.027118102910559605
226,0.0247068873792764,0.0651267667120563,-0.027890222831542744
227,0.028122600642373374,0.07223208686449711,-0.03154480622920747
228,0.02949352099177316,0.06997026064699596,-0.03282972409923307
229,0.028637961607724804,0.07161358672773532,-0.03299451529998221
230,0.023847456565472602,0.063262620966831,-0.027771330684565665
231,0.03183312109028724,0.07451977719013891,-0.03438578185415375
232,0.03153098985419789,0.0725826923615066,-0.03486172468049753
233,0.02419707552308814,0.07194449917362522,-0.02561768066589004
234,0.02686466310837854,0.06525444806443237,-0.032211290339499654
235,0.03166363563242758,0.0767436463121739,-0.03536925353656378
236,0.0319463895878217,0.07503610438567898,-0.03599741729670608
237,0.031201375971266154,0.07865895072851947,-0.03424396261476176
238,0.031780337342835585,0.07708084431497952,-0.03514114047585476
239,0.03633566690198442,0.07849974717680697,-0.04065849111904685
240,0.028405292888527334,0.06914623761321392,-0.030300871289837605
241,0.02956364144079826,0.07527132823590788,-0.03351819816113599
242,0.03104116461400297,0.07829672793647913,-0.03376876189167133
243,0.023777299188663892,0.06351256898315616,-0.02596500839946203
244,0.03221123256887615,0.0749516550035545,-0.036664366817364624
245,0.025134412932036887,0.066315070266461,-0.03169573886665722
246,0.028662387022263425,0.07597478636411281,-0.03215217193202452
247,0.024799435616248533,0.05945565794340302,-0.030084405358374422
248,0.026169049700266456,0.0701490548593191,-0.028055946081846028
249,0.02621694081552617,0.06877542010321658,-0.02993705442540917
250,0.02855729529486395,0.07247192197674268,-0.032350847435069385
251,0.027024058002856233,0.07426845323959685,-0.030547018442434237
252,0.035238531955798624,0.08444665988407285,-0.04100754101075943
253,0.025089929958780566,0.06471338222469669,-0.02789962679776664
254,0.025870509545773857,0.06768290174054126,-0.029905041897058504
255,0.032975134844024256,0.07691674998705811,-0.037930348992449237
256,0.03144622960006249,0.07260608079547004,-0.033945699230181425
257,0.025496177919868912,0.06859748462207993,-0.028038714561698763
258,0.03215897773086551,0.07811674489803855,-0.03542660669640413
259,0.020166861285651705,0.058388312920300334,-0.02343885441388832
260,0.03333411796608132,0.07929772954185654,-0.034372202706452915
261,0.026668373014046565,0.06368084570580634,-0.030381759824811838
262,0.029430022638907816,0.06916104830778069,-0.03161830829199325
263,0.028025041592460553,0.07103032755024818,-0.031109641145829092
264,0.026259928718947,0.05840444992676452,-0.029392440101246864
265,0.02573517318312113,0.07112349252106487,-0.028300449397688943
266,0.02673759392866837,0.07307615543754731,-0.030699140810329595
267,0.030530397260269737,0.07989674127107615,-0.036932683057910365
268,0.029176027198096977,0.0739040538690996,-0.03256381891840948
269,0.02500230753255528,0.07137131009004427,-0.028959254634678022
270,0.02525454533613436,0.06499374426884763,-0.02808360739412047
271,0.028366726851841273,0.07385489839549109,-0.0326459345948335
272,0.028081813133396305,0.07552250100122537,-0.031967335887826465
273,0.030643145250132897,0.07338808933765639,-0.03362705244637093
274,0.022245690300223386,0.0660972847593917,-0.02607667099338179
275,0.026770212645415015,0.07173299949900702,-0.03013401774830904
276,0.016691883055113377,0.04933088278319675,-0.017957744516834906
277,0.03260772563816461,0.07994424323461846,-0.03586460010303427
278,0.029686920009650675,0.06812097449028598,-0.0341012787956394
279,0.028318903627652325,0.0679786729667533,-0.030991599842914053
280,0.022367810368420282,0.06164480936740502,-0.024551822233319975
281,0.02689360438925681,0.06898017700537307,-0.030012267874435283
282,0.022795783374530143,0.06282164286188352,-0.02593476256873345
283,0.023043011481084008,0.06780438611047934,-0.026293529184360676
284,0.027192051495035674,0.06674451498007439,-0.031454629687126645
285,0.02461181977526894,0.059287666650785664,-0.02691353849500061
286,0.028052775655730278,0.07241486068537939,-0.031635835321139893
287,0.02645773731329748,0.0681908765246404,-0.029742259153917316
288,0.022056192042543943,0.06249365699839049,-0.025767091076784043
289,0.02823065910197875,0.0649993208533145,-0.0321207192716389
290,0.027192322474697495,0.07217446778770198,-0.0302769610083668
291,0.028277417920389514,0.07025524214970313,-0.031823772909506665
292,0.02840676084242355,0.07123362186935733,-0.03264348826986213
293,0.0299003567341376,0.07426244633672974,-0.03312844026469153
294,0.025603496626943723,0.06509010820422445,-0.027900789776363788
295,0.02592881152663762,0.06659737889394357,-0.02938324289572819
296,0.026514624696450717,0.06687592605412207,-0.030987873426941592
297,0.029949534063241745,0.06827309891834843,-0.03480224529147835
298,0.029887389772590867,0.06741579988473279,-0.033127238948603366
299,0.03071648586356579,0.07682460992769446,-0.03429021856143605
300,0.026978495030676508,0.06928768896236293,-0.030351037331439068
301,0.030667603096604545,0.0794047426456681,-0.03422227049450627
302,0.02770446430925322,0.07064109641802174,-0.03273907942348414
303,0.028789627027773546,0.07012127703396653,-0.033834176374276215
304,0.03139958697041445,0.07527093019956932,-0.0345728119609649
305,0.030086685374003386,0.07491231344880678,-0.03542739723688493
306,0.02500079599940075,0.06424078364504071,-0.028989966902883524
307,0.02644441857805968,0.06467365725971641,-0.03172652960495753
308,0.03273180531073039,0.0759073655618896,-0.037433043141104794
309,0.024720908338486725,0.06445111316476626,-0.029339195897329362
310,0.03061166222855649,0.07213546973624096,-0.03425134621816761
311,0.029861038166361653,0.07294068119968833,-0.03304373786714432
312,0.02795332581199561,0.06599944272943925,-0.03252542708485412
313,0.029133454889043064,0.07277302879846015,-0.033504456988134645
314,0.023548531125072714,0.06082603800178643,-0.024713430368973388
315,0.03264937902234366,0.0800261338674444,-0.037337239864023986
316,0.028557166264308487,0.0683595348094721,-0.032769336676715055
317,0.025128078558841027,0.06997270846220183,-0.030494988329154316
318,0.03210368963724852,0.07403759175906999,-0.035097604481845734
319,0.029534552595102515,0.07035210426616034,-0.032078841327389473
320,0.03050639926761889,0.07348486714691493,-0.0346737124324033
321,0.03165915685673171,0.07530777393208599,-0.03606099821612041
322,0.029891173736343313,0.07561302042352191,-0.03186128042858438
323,0.028894499017519393,0.07195562416296719,-0.03373577308599568
324,0.026965372385925446,0.07153472257967386,-0.02948628635204059
325,0.029734469230808802,0.07887459820490828,-0.03348908923416233
326,0.027112438046821175,0.073767840169634,-0.028771938917950712
327,0.023617382339848114,0.06359351218442888,-0.02615273335030438
328,0.03135364465453394,0.07129429462633285,-0.035201683773248726
329,0.023635193344456296,0.06199678512436113,-0.027576752593922893
330,0.02834226724747546,0.06700658938455017,-0.03076880916604019
331,0.026074112984938336,0.06825300345494512,-0.029643034465343554
332,0.027047320254297014,0.07481518561806011,-0.030733871414302616
333,0.028583904014506056,0.07110125919008248,-0.031209971273466697
334,0.03241694650529903,0.08033176493201599,-0.036929938329258116
335,0.02504146672789964,0.06877062513874554,-0.029027157735532272
336,0.03091283469415096,0.07765384491428617,-0.0340119839706276
337,0.024331450110107067,0.0645906759104069,-0.02839520642563015
338,0.031097220988212992,0.07735252699089168,-0.03390221298347701
339,0.03063175558862885,0.0747540504065144,-0.03257943495724924
340,0.028408860442180384,0.07472859549905986,-0.03267101949762541
341,0.028077449782827335,0.0707468190335172,-0.03139882865055449
342,0.028803212901927222,0.07572507684804275,-0.034738091490876255
343,0.024345761103437558,0.06455130029558753,-0.026405562597943577
344,0.026961790170176303,0.06733250532819812,-0.031554852495393915
345,0.02376036247112434,0.06307492996190434,-0.025635194669755446
346,0.02677643591781076,0.07246300364079183,-0.030476316437696882
347,0.028780391931924942,0.0705927663580097,-0.03265790670914143
348,0.02466593297246955,0.06917688361983443,-0.02764392735121768
349,0.030141884278222952,0.07172707796233313,-0.034060778520597135
350,0.030085680986675967,0.07457894684584099,-0.03150874073413712
351,0.03161762426302772,0.07744861263176772,-0.03384085153660865
352,0.02513780324616588,0.06456677013261114,-0.027449244770190784
353,0.031448920837270244,0.07525390659395481,-0.03564356089887355
354,0.031169160391544493,0.07476083370768127,-0.03378076940077429
355,0.021376782159171936,0.05886992156072535,-0.02352062889447254
356,0.02461950364867549,0.06835002663801149,-0.025852236528783545
357,0.03459329032530578,0.08813970335541066,-0.03878497005715709
358,0.03288523699817758,0.07612434532712808,-0.03789801016929323
359,0.02561596296809776,0.06633105631787117,-0.029286858570715557
360,0.03074587473774637,0.07651137548818687,-0.03504384745492656
361,0.02909286458335636,0.07245740881095175,-0.03177197390014319
362,0.029128763167166283,0.07378486116171779,-0.03446817153719106
363,0.02827699246140769,0.06725746993618442,-0.03131582531835886
364,0.024506068528209468,0.06626163790165984,-0.028917772869881675
365,0.02922323022916684,0.07733684644256122,-0.03226550247130955
366,0.02899489839515379,0.07049625344362132,-0.03320987319229535
367,0.028164577924951528,0.07022957248608619,-0.02994923384696685
368,0.027689218396949267,0.07131669243428151,-0.03126085211767282
369,0.025623038142973953,0.06537728327127179,-0.02798641600001789
370,0.025244422949813217,0.06822985146747529,-0.03160321352803247
371,0.03037401972729914,0.07502466141629238,-0.034445236251275047
372,0.026576048420359877,0.07093213136726129,-0.029942407142074967
373,0.0318128050627311,0.08708292771148818,-0.03350271020978435
374,0.03075547195528805,0.07623065967424125,-0.034800749799439645
375,0.022724172190988323,0.05983607535870428,-0.028063288354724325
376,0.02306144262978649,0.06668534107700075,-0.025542946009387668
377,0.02806337903238776,0.07300115168386401,-0.03189681225078056
378,0.031440123122317476,0.07586679060356682,-0.03400987608177869
379,0.02841906506839076,0.06858227586150933,-0.031557497468159834
380,0.03233356681967037,0.07888639681748288,-0.03555167174709989
381,0.023044761339425457,0.06438419704722409,-0.026184711079942802
382,0.029619317176554305,0.07171714947646057,-0.03362523449264149
383,0.02074385309279536,0.06165923472430168,-0.025385348747616054
384,0.02604426991042852,0.0680716002020546,-0.03158490621655635
385,0.02866022414190672,0.0773306825322202,-0.030204335765357138
386,0.02401709099872562,0.06057984357656432,-0.027651982470887126
387,0.023940148755907553,0.0660370862920302,-0.029202831430808485
388,0.02725117033320079,0.06710846727187725,-0.031584237863803155
389,0.03005626338708478,0.07485336907396178,-0.03142470495464267
390,0.030019778940640562,0.07050881684800225,-0.03226441232500049
391,0.027131734434664545,0.07700962124540411,-0.03013574721594109
392,0.027942362708265556,0.07503752665496566,-0.0318030667874698
393,0.029837524369918045,0.0712001368396028,-0.034577814883613334
394,0.032063955848082526,0.08025810719138615,-0.03575116658508454
395,0.029607250184546352,0.07130896402919995,-0.03278186331864269
396,0.023973492816496633,0.06339395593351105,-0.02563280763497805
397,0.025759142969021487,0.06803270267634542,-0.027991736548048762
398,0.02544126103746991,0.06788523819650083,-0.030430768388569507
399,0.028806621736285787,0.07346081134531224,-0.03397202272215466
400,0.029700018293296826,0.07108952565381155,-0.03242898783771592
401,0.030614201100447325,0.07713904940419758,-0.03471790988793161
402,0.02200840822261918,0.06464710162528808,-0.024084735108053867
403,0.02813193910376488,0.06812800095154814,-0.03287027295531503
404,0.028985035424369143,0.07268275107447775,-0.03369905814374052
405,0.028668499953587667,0.06908521228571984,-0.031632100011691366
406,0.030240172432446588,0.07944052069749252,-0.03344428400280536
407,0.027920106596994954,0.06861798529983221,-0.03148309478719802
408,0.022992523925078223,0.060058403934760585,-0.02540240747083583
409,0.0297367854836883,0.07281493289475183,-0.03284266670459185
410,0.02710855012581792,0.06727432233528596,-0.03147799577798638
411,0.02402322945023072,0.06421017487784575,-0.028003834792060645
412,0.030964957705309493,0.07579429013916628,-0.033611335121783714
413,0.03013324782455229,0.07305130226413314,-0.03386712441224504
414,0.022546693309360988,0.05845980510755333,-0.025969275996652108
415,0.02531603428912743,0.0697744811494152,-0.028164079698123956
416,0.03088888082861152,0.07217323606318404,-0.03488914059916193
417,0.02747974672634146,0.06927757604949092,-0.031198262949948596
418,0.027637863893592907,0.0721682926664785,-0.030919065652568856
419,0.022803940578861148,0.06407324797989045,-0.0262057107990763
420,0.0294501474088682,0.07641659053373295,-0.03348047284807687
421,0.02699289501723845,0.06531715959938011,-0.03000019233193757
422,0.02244285629250431,0.06035965190118342,-0.02736597702402971
423,0.029428413975510992,0.07168562727133843,-0.03326820798210367
424,0.03279796541697855,0.07669529741306014,-0.03496596248432027
425,0.02957581187201541,0.06999676586113823,-0.03211196615788192
426,0.024656055176812353,0.06729817787522407,-0.029472969303941776
427,0.03214094708691462,0.07696075468441677,-0.03482415298436692
428,0.02947753932335595,0.07698660425927728,-0.032318364188842263
429,0.032753784254026974,0.07655369087089592,-0.037184010784502175
430,0.026325337077986233,0.06322949031597058,-0.0300190736573408
431,0.02845963712348132,0.07694919604937844,-0.03126537537894436
432,0.031662950799090095,0.08011540138679729,-0.034232487553527424
433,0.03111248628470753,0.07412333428133111,-0.035537519368743775
434,0.03001201137923093,0.06944429729983914,-0.03316552768811304
435,0.03193583179231452,0.0763553070966807,-0.03582728909508637
436,0.02785707019512318,0.07289646480660794,-0.031940189019834975
437,0.023875896936337293,0.06687060881733176,-0.027130808925133365
438,0.022752174059600838,0.059437920953456125,-0.02640364445981286
439,0.02653185050461837,0.07010124635313053,-0.030607050733017727
440,0.01981599658613553,0.058526737324367195,-0.02145702188506765
441,0.03205980952186416,0.07507457446107757,-0.03243612367003085
442,0.022942255980117565,0.05759155364604451,-0.02567084628225269
443,0.024614639987169284,0.06895924410079646,-0.027346693188269933
444,0.02941051031004316,0.06860294292056024,-0.03259401222684677
445,0.03231293938905422,0.07865200793540361,-0.036033595457564405
446,0.025005620694880992,0.07069941297242666,-0.02910278405047062
447,0.031246094211688558,0.07715041820394897,-0.034472573798390416
448,0.02615183981709457,0.06839304941151081,-0.030028053379456188
449,0.030755938662498594,0.07255200007237639,-0.03623187291020685
450,0.02502334200094325,0.0646055933597417,-0.03088166381320967
451,0.023355188263358584,0.06267208017622539,-0.02561016030395169
452,0.024066863562372642,0.06434401931807587,-0.026825827857053952
453,0.028715649190020343,0.0652153258292687,-0.033725827655861795
454,0.024306101412887582,0.0631792262269969,-0.027631925747948594
455,0.027878941485216302,0.06639673464962437,-0.03253392029908675
456,0.028528138804322256,0.0706318932541119,-0.03393847304022901
457,0.024882143973615878,0.06488767301092047,-0.027044880079210853
458,0.032049324157775505,0.0814562171663491,-0.03486838922667568
459,0.028527183045851445,0.0737127969292245,-0.03072034303283877
460,0.03226689300012675,0.08103398905573722,-0.03546599477881279
461,0.029298659578267494,0.07522708424948177,-0.033730154089007425
462,0.028247072129049533,0.07043871109103828,-0.031065724652952098
463,0.03053140260281373,0.07460336050371097,-0.03373454155730182
464,0.024880452247625806,0.06987389893974749,-0.029856004901618827
465,0.026784995958076152,0.07157086375348054,-0.031780945495145374
466,0.027701378763008266,0.06803675958821598,-0.03234164827025726
467,0.03253968811168817,0.07316070105578798,-0.03391558046550314
468,0.025630056083174146,0.06661286741853234,-0.02893758539102187
469,0.028791566222773568,0.07252703724802156,-0.03270636285003292
470,0.02972660173103192,0.07441208806036637,-0.03419506279125473
471,0.029347612599829542,0.0771290530562142,-0.03261173374863163
472,0.029245579862151594,0.07186293217459361,-0.032137102990899724
473,0.02853125790106903,0.07497956393353933,-0.03177929856041811
474,0.026391238033545927,0.07307306119594126,-0.029511210172228963
475,0.028029270430771525,0.0728520870847591,-0.031218327508383714
476,0.02336572165898776,0.06510192569266504,-0.02795918054238805
477,0.033452674303205865,0.0850930042333149,-0.03727620601741827
478,0.030177637584088424,0.07872813137731338,-0.03272616670804673
479,0.02828976122561644,0.07419625640639249,-0.031068367532941066
480,0.025296426559521357,0.069428485972437,-0.02907920120962676
481,0.027307485203775905,0.07262258515217646,-0.030019941971549224
482,0.031402644346889774,0.0848658968358833,-0.032999232889586116
483,0.025470887051752933,0.0688142648226735,-0.027797942975957002
484,0.029762521487216587,0.06960121069024916,-0.034125886844736275
485,0.02469032250995118,0.06616517984940906,-0.027548558991554284
486,0.03389825420900938,0.07267161021337154,-0.03845385676333268
487,0.03358810077340246,0.07914285607547678,-0.037150033458919984
488,0.028469868537095433,0.06949625802874104,-0.03293451284288618
489,0.030657788820535603,0.07501707627099519,-0.034459857577674224
490,0.03238291201254173,0.07834822949229003,-0.033258664078064326
491,0.029616704346625666,0.07362658394792121,-0.03213661637920395
492,0.03074828301955934,0.07119211187085495,-0.034354294755876424
493,0.027090295182400248,0.0694678531009496,-0.029091139230214502
494,0.026631946627340475,0.06817674405147522,-0.029359469982142727
495,0.03083010249639384,0.08401939968404692,-0.032707759409381754
496,0.024195821575251908,0.06111767106579624,-0.027104733646860946
497,0.03158986584359125,0.0783638443096577,-0.03662753205468611
498,0.026651307910014133,0.06665882359933062,-0.02956428364042235
499,0.024578435438400548,0.06426047532088008,-0.02966911519220916
500,0.02812163941378809,0.07355677525936,-0.03178666522731366
501,0.02763402731412512,0.07313098914148841,-0.03178681832466246
502,0.02349588252382595,0.06706742133843668,-0.027476674859541195
503,0.02570920537699184,0.06614894733270782,-0.0311554976266053
504,0.02918892473439838,0.07154215394273333,-0.03204053708310384
505,0.02952037433964627,0.0785621928712773,-0.03434140704707528
506,0.029221278296064468,0.07285254918647854,-0.031226733280590502
507,0.033602606108537714,0.08117807588459836,-0.03758616856487601
508,0.025509297999796288,0.06628802042120341,-0.02788418286869737
509,0.02630538935469129,0.068309523621495,-0.028856253310425795
510,0.030307319026620316,0.07213177021029693,-0.03210515592686081
511,0.024524369376853983,0.06442505780570262,-0.029447106607737084
512,0.029604210395170805,0.07507090174725128,-0.03416261338476406
513,0.02385749430626327,0.06256491837212541,-0.027389889403747536
514,0.022877398751079303,0.06253473987459834,-0.026969333286213204
515,0.022584297769809192,0.06954105037059033,-0.024143014712721678
516,0.03446836442883883,0.0773019061871949,-0.03587359509672189
517,0.02327962856639454,0.06641166251897668,-0.02746654075917071
518,0.02541128337639975,0.07055327441900783,-0.030147987768647744
519,0.029634658494087862,0.06854471549327146,-0.033858352871007635
520,0.02888175502070156,0.07340750791369577,-0.033832109273761235
521,0.02909891940550491,0.07465515366109332,-0.033273515615845795
522,0.03411938363347433,0.08209594265287978,-0.03711745999012972
523,0.025949060794209777,0.0635360159960423,-0.02988260823259825
524,0.027674169025607043,0.07226463973079977,-0.03088531961497354
525,0.022916896186239377,0.06552412551480713,-0.0261635526762366
526,0.02960392312197546,0.06846050312001628,-0.03497089703913431
527,0.026854921150348043,0.06418199658143664,-0.032609857078829296
528,0.03076096636050396,0.07670146770269337,-0.03331758150022446
529,0.030920198230823148,0.07607850286624807,-0.03541364782335904
530,0.024895823117241367,0.07018677650502203,-0.02816830142541782
531,0.023819576894717476,0.06645077946258882,-0.02657511385224043
532,0.02674955909023813,0.0685931279141393,-0.03204534031171968
533,0.03005742287797053,0.07946974026632403,-0.03390817968816745
534,0.03039604171031085,0.07771463087551289,-0.03236889494752648
535,0.022601297429310385,0.06112366033579364,-0.023922761673922044
536,0.02677693346500054,0.06812057285959794,-0.03129843522177833
537,0.02770352013221533,0.06482795518645545,-0.03035090178727501
538,0.02581528516652054,0.06468006842683005,-0.028577658645450144
539,0.021011965117681664,0.060356205988462475,-0.025078313184262957
540,0.03260471898321349,0.07106073064247276,-0.03810014346805607
541,0.029122943318985794,0.07631567453153065,-0.03288311856784626
542,0.030358582827693104,0.07328373497961427,-0.03569601278477996
543,0.031200776366428373,0.07819587239055747,-0.03549788339716897
544,0.028640106019013678,0.08251056692485847,-0.03411111922368687
545,0.026179363059231853,0.06779123529983733,-0.029079768709641685
546,0.025042473971761736,0.06950445641569547,-0.02994041346558768
547,0.02845589758049316,0.06862172177878767,-0.032456377442715345
548,0.032660642615121915,0.0810147804067296,-0.03482748273017866
549,0.02970837261210546,0.0652025932029342,-0.03391524986960798
550,0.02242758569552039,0.06201035931706289,-0.02633047377991643
551,0.03173435212373754,0.07050626590796938,-0.03638802296853533
552,0.023440596984560802,0.06563166550151156,-0.027362640710368535
553,0.02916122739088256,0.07231372571366645,-0.03234387534826638
554,0.021317900216300645,0.06274894641327167,-0.024353392964562126
555,0.02819831286464658,0.07437999852829857,-0.030190363231536843
556,0.02681532956274235,0.06733472882278124,-0.0302347607133564
557,0.03028706265519776,0.0741298489573039,-0.03387813300019976
558,0.029728543383644834,0.07766685823723218,-0.032406727382326694
559,0.031267858445805596,0.08129983675254437,-0.0340013809758582
560,0.028390496390055087,0.06827930074618971,-0.03216406442237729
561,0.029083246087252212,0.07023594365519803,-0.03230280355571302
562,0.026515669405426823,0.06929618148952299,-0.029112618356850972
563,0.03577485005211567,0.08568302863252408,-0.03818263936837474
564,0.03712254327181996,0.08831841493028836,-0.0402440135700306
565,0.03512315334541816,0.08190185781148107,-0.038638317230400954
566,0.02924415682339576,0.07379932820502344,-0.03308682242801464
567,0.0269423225674581,0.0670874440744712,-0.029083720026470916
568,0.028983277394969198,0.07082268195050012,-0.030689503044756816
569,0.027453032672169142,0.07426765171348115,-0.031082871439212068
570,0.03196082768062414,0.07420446316096208,-0.034286502032262633
571,0.030826988395666888,0.07783593343965711,-0.03271332697905427
572,0.026019170370183864,0.07212652890743643,-0.028912658173833983
573,0.030240912990205482,0.0742153574467821,-0.03439418705496783
574,0.02929473987660558,0.07341614370668847,-0.033715136691842174
575,0.0218966961617868,0.06777248242955403,-0.02320369668316874
576,0.025101265934126538,0.06202775362300594,-0.026327281360677968
577,0.030470200223081223,0.07730143019225655,-0.03294086980457034
578,0.03203879077006411,0.07634306458757545,-0.03427666912022037
579,0.024876370448016383,0.06327674329211408,-0.02877025506034958
580,0.02930069599770846,0.07203233950419008,-0.03288674958891613
581,0.031251088644769554,0.07257023945620766,-0.03348190999424583
582,0.02331635830727885,0.06252889197390432,-0.026987677823332112
583,0.02838372787453869,0.07009462040301473,-0.03200464660101021
584,0.031459399184591175,0.07537442787027215,-0.033276207969214044
585,0.02717325169696072,0.06420909519543783,-0.030790456133919175
586,0.03301064065125936,0.07896128749366271,-0.036531191822007814
587,0.028043508109489523,0.07192850194077527,-0.0329656498257454
588,0.0328622708259384,0.07748836622807032,-0.03560743497615837
589,0.024693182845778927,0.0647072804206218,-0.027270036610573978
590,0.027695995630778292,0.07178756788485208,-0.031959717228762896
591,0.027043285986753873,0.07130268333936907,-0.029828135283256896
592,0.03059652462055218,0.08073655092167176,-0.03388154021229384
593,0.032548259739541674,0.07589621583205419,-0.037342895640356144
594,0.026219814539380493,0.06637213389773977,-0.030235485388761307
595,0.030331619368167306,0.07644730600724758,-0.032890216344128864
596,0.02879801456402098,0.0682686879725164,-0.03305844041199857
597,0.026036621579991648,0.062355614336080056,-0.02897034554051453
