rep,safetta_pooled_auroc,safetta_pooled_auprc,safetta_macro3_auroc,safetta_macro3_auprc,sictta_ccd_pooled_auroc,sictta_ccd_pooled_auprc,sictta_ccd_macro3_auroc,sictta_ccd_macro3_auprc,tegda_adic_pooled_auroc,tegda_adic_pooled_auprc,tegda_adic_macro3_auroc,tegda_adic_macro3_auprc,mc_dropout_pooled_auroc,mc_dropout_pooled_auprc,mc_dropout_macro3_auroc,mc_dropout_macro3_auprc,delta_safetta_minus_sictta_ccd_pooled_auroc,delta_safetta_minus_sictta_ccd_pooled_auprc,delta_safetta_minus_sictta_ccd_macro3_auroc,delta_safetta_minus_sictta_ccd_macro3_auprc,delta_safetta_minus_tegda_adic_pooled_auroc,delta_safetta_minus_tegda_adic_pooled_auprc,delta_safetta_minus_tegda_adic_macro3_auroc,delta_safetta_minus_tegda_adic_macro3_auprc,delta_safetta_minus_mc_dropout_pooled_auroc,delta_safetta_minus_mc_dropout_pooled_auprc,delta_safetta_minus_mc_dropout_macro3_auroc,delta_safetta_minus_mc_dropout_macro3_auprc
1191,0.6016826797570174,0.4758316645334223,0.6013979947149889,0.47802816690139727,0.645300973997952,0.48003542862220716,0.6461952162133932,0.48132332039708964,0.5864006827895063,0.3885231704719251,0.5861201863238642,0.391188471738207,0.4358016969578148,0.3249233619278711,0.4342586990685864,0.3267664283375165,-0.04361829424093466,-0.004203764088784867,-0.04479722149840426,-0.003295153495692371,0.015281996967511091,0.08730849406149721,0.015277808391124692,0.08683969516319029,0.1658809827992026,0.15090830260555121,0.1671392956464025,0.15126173856388075
1192,0.6097450914312217,0.4641706415712963,0.6098443706809706,0.4657939701856299,0.6278607407609595,0.4301739324012611,0.6282660051192355,0.430196651087267,0.6198056845779688,0.39677299079567296,0.6194443513476257,0.39925532476210984,0.46590686216781574,0.3288526806835452,0.46500700874018414,0.3309054461313212,-0.01811564932973786,0.033996709170035166,-0.018421634438264833,0.03559731909836289,-0.010060593146747121,0.06739765077562332,-0.009599980666655017,0.06653864542352006,0.14383822926340595,0.1353179608877511,0.1448373619407865,0.13488852405430868
1193,0.6197257258448358,0.4951105900248719,0.6196204215560125,0.49777793390426694,0.6399806427211532,0.46355786437295,0.6404688891965588,0.46470599727931416,0.6170948570408649,0.408972449625617,0.616770074840634,0.4109530022905714,0.4406819456721289,0.340301121553015,0.44055367018056296,0.3430841709577155,-0.02025491687631742,0.03155272565192191,-0.020848467640546264,0.03307193662495278,0.0026308688039708983,0.08613814039925488,0.002850346715378538,0.08682493161369553,0.17904378017270683,0.1548094684718569,0.17906675137544953,0.15469376294655146
1194,0.6116605479357072,0.4803809966311483,0.6121906195834828,0.4821431786373103,0.6244773414115754,0.4544531959424323,0.6243047833171874,0.4532757883306646,0.5997896923293212,0.3934527929320947,0.6003613216108635,0.39669196159446435,0.4605569962926041,0.3443714799672888,0.4615224151423543,0.3471848580243438,-0.012816793475868171,0.02592780068871603,-0.012114163733704664,0.0288673903066457,0.01187085560638601,0.08692820369905363,0.011829297972619224,0.08545121704284597,0.15110355164310313,0.13600951666385952,0.15066820444112844,0.13495832061296653
1195,0.6289157616352548,0.4911796467404513,0.6290587669249724,0.493048864431675,0.6198224076656148,0.4310985378284958,0.6201763957713141,0.4331676401440343,0.6129579973140565,0.39174401070748355,0.6128399850235354,0.39492947179115867,0.46283100657835763,0.3321960508598323,0.4622675953266342,0.3343512257880576,0.00909335396963995,0.060081108911955505,0.008882371153658308,0.0598812242876407,0.01595776432119822,0.09943563603296773,0.016218781901436996,0.09811939264051633,0.16608475505689713,0.158983595880619,0.16679117159833823,0.1586976386436174
1196,0.6100795228586623,0.506538084977997,0.6107589390920537,0.5105272470087318,0.6176614750185376,0.4736644922487571,0.6179644420276275,0.4739022511605308,0.5938476259401443,0.4004048208970607,0.5938927635211263,0.4025172764958446,0.4525356505054391,0.35368232968683344,0.4520446162026727,0.3581715872312998,-0.007581952159875338,0.0328735927292399,-0.00720550293557376,0.03662499584820095,0.016231896918518007,0.10613326408093632,0.0168661755709274,0.10800997051288713,0.1575438723532232,0.15285575529116358,0.15871432288938098,0.15235565977743193
1197,0.6040787389387123,0.47046422043935143,0.6040898884981527,0.4728142124256489,0.6191922143456035,0.4410659781609347,0.6191969570792677,0.44052103516480784,0.6064168920710744,0.3982348641664537,0.6066988651413546,0.4015456496850421,0.4745759477972182,0.35159307457347044,0.47437104911452654,0.35327485089536087,-0.01511347540689112,0.029398242278416753,-0.01510706858111499,0.03229317726084108,-0.0023381531323620752,0.07222935627289773,-0.0026089766432019212,0.07126856274060683,0.12950279114149416,0.11887114586588099,0.12971883938362616,0.11953936153028805
1198,0.5897552191022477,0.4727728085868398,0.5905940435831311,0.47535736430297687,0.6337244153091549,0.47883827129558065,0.6341063562290357,0.47734689482705245,0.5741882719872449,0.38079347080563936,0.5754689234536081,0.38350232991490146,0.4398526719876683,0.3253244277942843,0.44017148046246585,0.3274422399217819,-0.0439691962069072,-0.006065462708740865,-0.043512312645904605,-0.001989530524075578,0.015566947115002838,0.09197933778120043,0.01512512012952294,0.09185503438807541,0.1499025471145794,0.1474483807925555,0.1504225631206652,0.14791512438119497
1199,0.5913349231855298,0.48954833872644576,0.5918713392038634,0.4917729809117975,0.6080807174981413,0.46045353217077867,0.6075579507782091,0.4587115833036721,0.5824102006362885,0.3981088342884278,0.5831068254368403,0.4009618939224692,0.4647677421978542,0.3521679452790439,0.4653687715926518,0.3549517558986932,-0.016745794312611473,0.029094806555667097,-0.0156866115743457,0.033061397608125376,0.00892472254924137,0.09143950443801796,0.00876451376702303,0.09081108698932827,0.1265671809876756,0.13738039344740188,0.1265025676112116,0.1368212250131043
1200,0.6196006460903505,0.5059516346141734,0.6199297818797727,0.5077775394959799,0.6355047294105626,0.475787387187622,0.6357925746547332,0.47512390237671237,0.6002825863217792,0.40591430128335204,0.6008478354607183,0.40828188137445137,0.4427351853338742,0.35485228514403444,0.4428759385131987,0.3570008638759605,-0.015904083320212092,0.030164247426551383,-0.0158627927749605,0.03265363711926755,0.01931805976857126,0.10003733333082132,0.019081946419054363,0.09949565812152855,0.1768654607564763,0.15109934947013892,0.17705384336657398,0.15077667562001945
1201,0.5955242668342517,0.4820806986375348,0.5959556795379649,0.4836086754449025,0.6378606597026695,0.47396247246450685,0.6379902340202094,0.4734336676098037,0.5805150134542109,0.3898200988603302,0.5806412755280678,0.39253940078594113,0.4383613147172116,0.32775696168762414,0.4379730938585263,0.33084771149600023,-0.04233639286841773,0.008118226173027931,-0.04203455448224447,0.010175007835098782,0.015009253380040888,0.09226059977720458,0.015314404009897142,0.09106927465896136,0.15716295211704012,0.15432373694991064,0.15798258567943863,0.15276096394890226
1202,0.6286395761935248,0.5179055428621944,0.6289374756498335,0.5206451594649841,0.642435882951079,0.48869046472164646,0.6426051395939152,0.48730888021930907,0.620396209677082,0.4196375413325627,0.6201695161326892,0.4211308144358865,0.4460297434481143,0.35028103914257824,0.44615803730322073,0.3528344005815735,-0.013796306757554166,0.029215078140547912,-0.013667663944081698,0.03333627924567506,0.008243366516442863,0.09826800152963167,0.008767959517144264,0.09951434502909762,0.18260983274541054,0.16762450371961612,0.18277943834661275,0.16781075888341063
1203,0.6121947450712673,0.46956302747409556,0.6120293118511985,0.47141318941729904,0.6310137610794455,0.43663423359614295,0.6319406309946017,0.43856348968729053,0.6022099308846883,0.3830626832687772,0.6026084626313165,0.3854379157016199,0.4495779923996728,0.3242235317047807,0.44949911504548745,0.325869438476343,-0.018819016008178258,0.03292879387795261,-0.019911319143403272,0.03284969973000851,0.009984814186578927,0.08650034420531838,0.009420849219881955,0.08597527371567915,0.16261675267159448,0.14533949576931487,0.162530196805711,0.14554375094095606
1204,0.6386924161523704,0.5115874645144426,0.638769603585443,0.5144652550971703,0.6365245813504141,0.45033896077321073,0.6370039882502615,0.4502202256226904,0.6096329641015632,0.3970141233822825,0.6093648106757636,0.3987973530952516,0.43625872249060654,0.31516453359319746,0.4363389239455286,0.3181144667736551,0.0021678348019562588,0.06124850374123186,0.0017656153351814918,0.06424502947447996,0.029059452050807177,0.11457334113216011,0.029404792909679345,0.11566790200191873,0.20243369366176384,0.19642293092124513,0.2024306796399144,0.1963507883235152
1205,0.6035784860922374,0.48737647079576635,0.6034282754746926,0.4894404271913994,0.6254771864594718,0.4543029678398598,0.6265199483546481,0.45549863964973475,0.6048541757340163,0.4028824106008197,0.6047092360627763,0.4045052188773321,0.4621239998425074,0.333645405070623,0.46095057729793276,0.3358722258899791,-0.021898700367234403,0.03307350295590655,-0.023091672879955505,0.03394178754166466,-0.001275689641778932,0.08449406019494665,-0.0012809605880836905,0.08493520831406731,0.14145448624973,0.15373106572514333,0.14247769817675981,0.1535682013014203
1206,0.6199777999949295,0.48565891244466597,0.6195058019356513,0.48835068743557075,0.6256295421000939,0.4259979719834773,0.6277235701167608,0.42972449480434544,0.6185739307567071,0.3897752209612863,0.6185732596577066,0.3934607034292819,0.457172177904271,0.3188441962459884,0.45556348212173453,0.3193553462481829,-0.005651742105164392,0.059660940461188694,-0.00821776818110953,0.058626192631225316,0.0014038692382224438,0.09588369148337966,0.0009325422779447035,0.09488998400628884,0.16280562209065852,0.16681471619867755,0.16394231981391677,0.16899534118738785
1207,0.6152671496286447,0.4950554934246461,0.615472529283232,0.4973876816768619,0.6355897874889411,0.4688775419721308,0.6355944605313991,0.4697341785996256,0.6139852222556186,0.40992699312478786,0.6144801550674085,0.41284208148180523,0.4549463597829539,0.3413465470612461,0.4555123091386352,0.3451182245134598,-0.020322637860296422,0.026177951452515336,-0.02012193124816708,0.027653503077236352,0.001281927373026126,0.08512850029985825,0.0009923742158235438,0.08454560019505669,0.16032078984569081,0.1537089463634,0.15996022014459682,0.15226945716340212
1208,0.6100710923147581,0.4718267851686783,0.6102195904927877,0.4756969670028937,0.6411383164351723,0.46541675438376495,0.6421022168863176,0.46510213898726094,0.5943920532831376,0.37525502067445704,0.5940835220428248,0.3787966661602005,0.4421042994627846,0.31001458346316607,0.44129082689724014,0.3127789094560312,-0.031067224120414183,0.0064100307849133675,-0.0318826263935299,0.010594828015632773,0.01567903903162049,0.09657176449422128,0.01613606844996296,0.09690030084269319,0.16796679285197347,0.16181220170551225,0.1689287635955476,0.1629180575468625
1209,0.618748608168264,0.4956971799466986,0.6188354884156175,0.4973966049104457,0.6240609020270548,0.4524298694933333,0.6240198844909544,0.4523285698129224,0.6068471695541271,0.40583982388689316,0.607455159960865,0.4089244375148679,0.46196888912391865,0.35264200106177535,0.46250288783602117,0.35404055314168265,-0.005312293858790729,0.04326731045336529,-0.005184396075336828,0.045068035097523274,0.01190143861413695,0.08985735605980544,0.011380328454752564,0.08847216739557778,0.1567797190443454,0.14305517888492325,0.15633260057959636,0.14335605176876304
1210,0.6148344457176371,0.4753015621954848,0.6146310836721262,0.47750376217584406,0.6206889360754647,0.43531142247500554,0.6215492032508902,0.4360379909473695,0.5973351652827483,0.3776026998696874,0.597186290683973,0.3806618056578692,0.4586483037270757,0.3360031891320503,0.4578986889470274,0.33800315520095975,-0.005854490357827591,0.03999013972047927,-0.0069181195787640926,0.04146577122847456,0.017499280434888798,0.09769886232579739,0.017444792988153157,0.09684195651797484,0.1561861419905614,0.1392983730634345,0.15673239472509876,0.1395006069748843
1211,0.5932859118751235,0.45754317394808086,0.5937547384461003,0.4592602895903298,0.6309430503413906,0.4457322429693243,0.6312158368657788,0.44498391471739424,0.5787496981272915,0.3572292654343785,0.5790276325458686,0.36012482819203284,0.44599091088717646,0.30882011982181584,0.4453410665043979,0.3129693096632371,-0.03765713846626717,0.011810930978756573,-0.037461098419678485,0.014276374872935538,0.014536213747831983,0.10031390851370237,0.01472710590023163,0.09913546139829693,0.147295000987947,0.14872305412626502,0.14841367194170235,0.14629097992709267
1212,0.60319827650602,0.49492289813972457,0.6029326052821528,0.4962877712690528,0.6318804156282468,0.4721351965613022,0.6323518267905346,0.4727429200798001,0.5862288128399622,0.3879007576072202,0.5859973946698953,0.3911117331724176,0.44643621102954656,0.3428425508519607,0.4459167962387978,0.34376705887967257,-0.028682139122226835,0.02278770157842236,-0.029419221508381832,0.023544851189252702,0.016969463666057782,0.10702214053250436,0.016935210612257445,0.10517603809663523,0.15676206547647342,0.15208034728776387,0.15701580904335494,0.15252071238938025
1213,0.6229305172258394,0.5041502163519584,0.6224541329319252,0.506739236479307,0.6657281549231093,0.49063769646193633,0.6674782331615989,0.4937813750742563,0.6000967840235543,0.3882789664756368,0.5996598514408059,0.3908958711342853,0.43126274179910984,0.3101275029158919,0.42993444830884336,0.3133902352712921,-0.042797637697269963,0.013512519890022112,-0.045024100229673736,0.012957861405050675,0.0228337332022851,0.11587124987632164,0.022794281491119284,0.11584336534502165,0.19166777542672953,0.19402271343606653,0.19251968462308183,0.19334900120801485
1214,0.60483656368287,0.4549071178233891,0.6049208286503897,0.4580145991947257,0.6257800900406758,0.4556075714143563,0.6262009705929591,0.45633147786511774,0.5962602164669082,0.37808524246034647,0.5964458825218005,0.38114886375997487,0.4579727271246178,0.32889974847000725,0.45719957951381973,0.33167432828282434,-0.02094352635780583,-0.0007004535909672094,-0.02128014194256944,0.0016831213296079617,0.008576347215961788,0.07682187536304264,0.008474946128589123,0.07686573543475084,0.1468638365582522,0.12600736935338186,0.14772124913656992,0.12634027091190136
1215,0.6114969853574505,0.4993716073761644,0.6111882165754355,0.5008095134379162,0.6489563953488371,0.4773404806608794,0.6490271755342962,0.4758988104739424,0.6053381782945736,0.3973974898399025,0.6052512041444459,0.40027147627196236,0.4342618432385874,0.31939304000360724,0.4342900264054832,0.3223286892440766,-0.03745940999138664,0.022031126715284954,-0.03783895895886069,0.024910702963973852,0.006158807062876859,0.1019741175362619,0.005937012430989652,0.10053803716595389,0.17723514211886304,0.17997856737255713,0.17689819016995234,0.17848082419383965
1216,0.5967237139028949,0.45106588269149295,0.5966880812145603,0.45375335023796426,0.6310680820492931,0.4407180274072218,0.6315696030129553,0.4401525011774962,0.5785514218469024,0.35781180983335115,0.5782831828837421,0.3602863429528349,0.4521519428087867,0.3038802513540414,0.4512013738786875,0.3071318190092087,-0.034344368146398185,0.010347855284271124,-0.03488152179839499,0.013600849060468045,0.018172292055992467,0.0932540728581418,0.018404898330818154,0.09346700728512936,0.14457177109410824,0.14718563133745155,0.14548670733587282,0.14662153122875554
1217,0.6151372299822102,0.48340305686381757,0.6147644957838828,0.48581798889318845,0.6183074445983598,0.45081052041112457,0.618798530540244,0.4514792135166023,0.5957797919426248,0.3963647384260832,0.5958082289383103,0.3993411596437539,0.4524659412220123,0.3442589004826597,0.4520171540184048,0.3462678588406713,-0.003170214616149636,0.032592536452693,-0.0040340347563612156,0.03433877537658614,0.01935743803958545,0.08703831843773435,0.0189562668455725,0.08647682924943456,0.16267128876019793,0.13914415638115785,0.162747341765478,0.13955013005251715
1218,0.6030341520288671,0.4954259911349482,0.6024499769827054,0.49683797409126557,0.6316943465754357,0.4742665405835923,0.6323494671846386,0.47403493494795645,0.5794763369757625,0.3804464059552921,0.579534488933773,0.3823007852584332,0.44112774884259265,0.32550071905117234,0.44082256412372395,0.32810207161419347,-0.02866019454656854,0.021159450551355874,-0.029899490201933165,0.022803039143309112,0.023557815053104614,0.11497958517965606,0.022915488048932398,0.11453718883283237,0.16190640318627447,0.16992527208377584,0.16162741285898147,0.1687359024770721
1219,0.6246067454037355,0.4977807863386469,0.625232702477997,0.49953817819752205,0.6527123376859043,0.4599455236624705,0.6527971923932467,0.4588794843854596,0.5962281871961165,0.3734706045994652,0.5961769488216145,0.37618123412988785,0.42409402697325665,0.29674446099939944,0.4234332039558502,0.3004579107000489,-0.0281055922821688,0.03783526267617643,-0.027564489915249735,0.04065869381206244,0.02837855820761903,0.12431018173918174,0.029055753656382466,0.1233569440676342,0.20051271843047885,0.20103632533924748,0.2017994985221468,0.19908026749747315
1220,0.5960055661914372,0.47622908394931235,0.59634780430694,0.4781944514160319,0.6329732018997654,0.46926575339236615,0.6331055088306636,0.4692004807328069,0.5810382157072045,0.3743061760023195,0.5813395445655924,0.37656245282529643,0.4414497595042286,0.3195384981408722,0.4417951853669782,0.32194432904272674,-0.03696763570832817,0.006963330556946201,-0.03675770452372362,0.008993970683224994,0.0149673504842327,0.10192290794699282,0.015008259741347563,0.10163199859073546,0.15455580668720859,0.15669058580844014,0.1545526189399618,0.15625012237330516
1221,0.6050876152570338,0.46748084444677895,0.6050892627175645,0.4700082537388766,0.6281481704711668,0.4565291592289964,0.6290938154515159,0.45788957392865326,0.6150783699396956,0.4054150916090905,0.6151943538016756,0.4082793381506431,0.46322957554414457,0.3299099731693747,0.4628165116574563,0.3322377362121396,-0.02306055521413297,0.010951685217782559,-0.024004552733951412,0.012118679810223354,-0.009990754682661751,0.06206575283768845,-0.010105091084111173,0.06172891558823351,0.14185803971288924,0.13757087127740425,0.14227275106010817,0.13777051752673702
1222,0.6388078098970361,0.5306714777851329,0.638540305545711,0.5327948714301579,0.6308638077477057,0.46778666019309206,0.631616780432919,0.4688248082793567,0.6109712037825561,0.41472045833497523,0.61051872490413,0.41826358073158937,0.4457422611253967,0.3456209630646947,0.44429901372708563,0.3471535246007081,0.007944002149330442,0.06288481759204084,0.006923525112791928,0.06397006315080123,0.027836606114480023,0.11595101945015768,0.028021580641581,0.11453129069856854,0.1930655487716394,0.1850505147204382,0.19424129181862532,0.18564134682944983
1223,0.6114751455487688,0.4717220134231498,0.6120829456824599,0.4736753608030964,0.6195119641651433,0.4363362925222643,0.6190151249699883,0.4350205145889337,0.5915971317553307,0.3745616327822355,0.5921956083273074,0.3771537453663487,0.4539518105079407,0.3236457465303171,0.4549829872847726,0.3269499203535475,-0.008036818616374508,0.03538572090088549,-0.006932179287528428,0.03865484621416271,0.01987801379343812,0.09716038064091431,0.019887337355152468,0.0965216154367477,0.1575233350408281,0.1480762668928327,0.1570999583976873,0.14672544044954894
1224,0.6058486124108888,0.47880931347566735,0.6060373277059119,0.4813763231234242,0.6251988014711953,0.45087633946755873,0.6253454456989725,0.45185234405875674,0.5944691903952548,0.3831776130880059,0.5944646290592569,0.38523016952643224,0.46184624528639456,0.34413050547766544,0.46245199948021415,0.3471259002663494,-0.0193501890603065,0.027932974008108624,-0.019308117993060647,0.02952397906466747,0.011379422015634022,0.09563170038766144,0.011572698646655,0.09614615359699197,0.14400236712449427,0.13467880799800191,0.14358532822569775,0.13425042285707484
1225,0.6384284333667554,0.5264535500168184,0.6383407420231088,0.5286327217647562,0.6410545304596789,0.4627687972487697,0.6416389278885758,0.4624493644582584,0.6074965130638901,0.39433949526599366,0.6078109527731504,0.39700979929413327,0.43458827515735166,0.3120025940441399,0.43452202845089677,0.31422720532709486,-0.002626097092923496,0.06368475276804869,-0.0032981858654670404,0.06618335730649777,0.03093192030286529,0.13211405475082472,0.030529789249958306,0.1316229224706229,0.2038401582094037,0.2144509559726785,0.20381871357221198,0.21440551643766131
1226,0.6098316421135872,0.48643020002425474,0.6093443474740715,0.48817168900192104,0.6328746531778116,0.46362708579703976,0.6337509451031712,0.4647975823410197,0.5968284729938849,0.38460830409227575,0.5966062235067535,0.38779965653246967,0.4471153682280199,0.329728840268107,0.4462835583401718,0.33169076947946596,-0.02304301106422435,0.022803114227214982,-0.02440659762909969,0.02337410666090134,0.01300316911970234,0.10182189593197899,0.012738123967317994,0.10037203246945137,0.1627162738855673,0.15670135975614774,0.1630607891338997,0.15648091952245508
1227,0.6308484824317089,0.48378554865320833,0.6308334305716723,0.4862595844829083,0.611431251003584,0.430945606763541,0.6117856567788099,0.43150225625984556,0.6229991493659268,0.40553440035474375,0.6231385266881602,0.40856053829485856,0.47588700832913416,0.34189397296549257,0.4755643886585776,0.34499217180899605,0.019417231428124904,0.05283994188966734,0.019047773792862377,0.05475732822306273,0.00784933306578206,0.07825114829846458,0.0076949038835121275,0.07769904618804974,0.15496147410257471,0.14189157568771577,0.1552690419130947,0.14126741267391224
1228,0.6232797395628038,0.522520037647604,0.6230907933919158,0.5241522440501062,0.655550685909669,0.4982723247796177,0.6564955710855422,0.49876700840703275,0.5973373048261403,0.39710071326171104,0.5972159820169619,0.40095870607727974,0.41977182203908414,0.31432747739391703,0.41818921771810214,0.3168794844872081,-0.032270946346865226,0.024247712867986326,-0.033404777693626486,0.025385235643073434,0.025942434736663467,0.12541932438589298,0.025874811374953843,0.12319353797282645,0.20350791752371966,0.208192560253687,0.20490157567381362,0.2072727595628981
1229,0.6321446691420802,0.4830443663667723,0.6321372853612693,0.48529692591029844,0.5992585802816383,0.4020101891265464,0.5990092398298337,0.4021391231527853,0.6078805214791432,0.37942702865796296,0.6080991772394144,0.3822861899075421,0.46684479367186366,0.3169807007230877,0.4675240225588657,0.3214634181716636,0.032886088860441975,0.08103417724022588,0.03312804553143567,0.08315780275751311,0.024264147662937052,0.10361733770880932,0.024038108121854918,0.10301073600275634,0.16529987547021657,0.16606366564368458,0.16461326280240363,0.16383350773863486
1230,0.6149372224031485,0.4871257497725904,0.6156808680763065,0.48997858556627927,0.6317486133149481,0.44957849950827894,0.631989112640182,0.44850863183660894,0.6097653029053692,0.3929940123724052,0.6103297719893899,0.3961106429392336,0.45634237349205575,0.3212565220568514,0.45654345777920285,0.3245058902431667,-0.016811390911799617,0.03754725026431144,-0.016308244563875474,0.04146995372967033,0.005171919497779287,0.09413173740018516,0.00535109608691664,0.09386794262704568,0.15859484891109277,0.16586922771573898,0.15913741029710365,0.1654726953231126
1231,0.6134516184841241,0.48756914853567657,0.6130111359721806,0.48972986788650025,0.6394753128128237,0.4642530113514358,0.640710775893328,0.465206641513732,0.5948169086337802,0.38325496530971825,0.5943406302228548,0.385941670008162,0.44626944294054816,0.32080802284469917,0.44453913726619315,0.3212433536034276,-0.026023694328699554,0.02331613718424075,-0.027699639921147434,0.02452322637276827,0.018634709850343878,0.10431418322595831,0.018670505749325828,0.10378819787833826,0.16718217554357595,0.1667611256909774,0.16847199870598745,0.16848651428307265
1232,0.6203687133518277,0.5005175294033031,0.6197935149869793,0.5041545967905146,0.6231498318927962,0.45222386349516663,0.6242296085123643,0.4543796993822518,0.6022193358028254,0.39272573026698593,0.6020101255338158,0.3948147956764021,0.4522916566443771,0.33978858051624017,0.45113379176374463,0.3425868666385725,-0.002781118540968408,0.04829366590813644,-0.004436093525384988,0.04977489740826274,0.018149377549002366,0.10779179913631715,0.01778338945316349,0.10933980111411246,0.16807705670745066,0.1607289488870629,0.1686597232232347,0.16156773015194204
1233,0.6141955927493954,0.4813356263825456,0.6144755211626985,0.4830191202987528,0.6295300038456475,0.44116553702354117,0.6295495261080993,0.44054612338149773,0.6131958543227156,0.397606608858139,0.6134765542210565,0.4004681391747383,0.4589104691689937,0.3243310751027581,0.45857234938757013,0.3287728462318918,-0.01533441109625211,0.04017008935900446,-0.015074004945400787,0.04247299691725509,0.0009997384266797749,0.08372901752440665,0.0009989669416420321,0.08255098112401454,0.1552851235804017,0.15700455127978752,0.1559031717751284,0.15424627406686103
1234,0.6420507000225998,0.506303832771227,0.6419370053256448,0.5080176687818136,0.6241596026920343,0.4337912336449278,0.6247597947764719,0.43449201392336123,0.6240199456956613,0.40116217889103545,0.62408426768411,0.40418457557021203,0.4662611793051212,0.33216584847951397,0.4656002288559045,0.33528619579084235,0.017891097330565486,0.07251259912629926,0.017177210549172872,0.07352565485845242,0.01803075432693846,0.10514165388019159,0.017852737641534833,0.10383309321160161,0.1757895207174786,0.17413798429171307,0.17633677646974028,0.1727314729909713
1235,0.6145302766156411,0.4890892104869786,0.6139872878144074,0.49103687993949924,0.6262521846325512,0.4525914332348536,0.6268482834621644,0.45202584322706313,0.5939169114040802,0.37584853279691977,0.5940375917495189,0.3788484446292739,0.4587575430424401,0.33037615330470044,0.4580766480413913,0.3324019344738112,-0.011721908016910088,0.036497777252125,-0.012860995647757001,0.03901103671243611,0.020613365211560875,0.11324067769005886,0.0199496960648885,0.11218843531022532,0.15577273357320098,0.15871305718227818,0.15591063977301606,0.15863494546568802
1236,0.5955871096142069,0.46347417246972433,0.5954668296325493,0.4663544230403489,0.6276770523089128,0.44976170571274904,0.628261161274215,0.4495022483846842,0.5881597328536436,0.3716412059399671,0.5883611374861526,0.37432143338289253,0.44317116259811834,0.32185957774352003,0.4429716090247802,0.3250942468226891,-0.032089942694705886,0.013712466756975294,-0.032794331641665786,0.016852174655664687,0.007427376760563265,0.09183296652975725,0.007105692146396669,0.09203298965745638,0.15241594701608857,0.1416145947262043,0.15249522060776904,0.1412601762176598
1237,0.6183582257657153,0.49840652285711057,0.618557022705001,0.5004746158115896,0.6184038751646791,0.4528491418051377,0.618769188405066,0.45370748344163375,0.6032302495955548,0.385927452913051,0.6033063855017793,0.3897091912459321,0.45677193901581603,0.3294749050141952,0.4554155388194275,0.3354050748056953,-4.564939896378739e-05,0.04555738105197288,-0.00021216570006499236,0.04676713236995583,0.015127976170160484,0.1124790699440596,0.015250637203221729,0.11076542456565747,0.16158628674989928,0.16893161784291538,0.16314148388557353,0.16506954100589427
1238,0.6016140005062409,0.4786625749619603,0.6018086974537195,0.48027718582569606,0.6139426921760541,0.45679840643368863,0.6142574400867274,0.45709657988674257,0.5999598875505926,0.39513270219379065,0.5999673932405928,0.39702557347904693,0.4668016922912618,0.3513071120660286,0.46654419894362514,0.3547990447879108,-0.012328691669813208,0.021864168528271666,-0.012448742633007992,0.02318060593895349,0.0016541129556483236,0.08352987276816964,0.001841304213126671,0.08325161234664913,0.13481230821497914,0.1273554628959317,0.1352644985100943,0.12547814103778526
1239,0.6053981713430857,0.48091975365683487,0.6053562794372689,0.4830513068312174,0.628353452253216,0.4642129904550849,0.6288876694098228,0.4657558703009834,0.6002352682942943,0.38880731826688986,0.6000552687673905,0.39176213808653076,0.4518485289871209,0.33271656503130115,0.4512563055628311,0.33534402565854693,-0.022955280910130327,0.016706763201749963,-0.023531389972553884,0.017295436530233965,0.005162903048791412,0.09211243538994501,0.005301010669878425,0.09128916874468662,0.1535496423559648,0.14820318862553372,0.1540999738744378,0.14770728117267046
1240,0.627182761609328,0.5130080705363241,0.6268436744724228,0.515517201679729,0.6521269978742653,0.4840621729157345,0.6531714516370295,0.48457641045919136,0.6150921106451055,0.42216743722835637,0.6149284486506771,0.42467143300833365,0.4340248669823775,0.3384381762660537,0.4332497782021621,0.3402751318123895,-0.02494423626493736,0.028945897620589633,-0.02632777716460666,0.030940791220537667,0.01209065096422246,0.09084063330796777,0.011915225821745756,0.09084576867139538,0.19315789462695043,0.17456989427027042,0.19359389627026075,0.17524206986733953
1241,0.5935429784982857,0.4786915234625302,0.5934835251654206,0.48242485777588606,0.6478411874916018,0.5026133292822951,0.6483766182193598,0.5021465005940131,0.5842710350113792,0.38995815657240895,0.5841650889710785,0.39216773003848715,0.43786302048253145,0.33616150456918437,0.4372597707824994,0.33841248682880903,-0.054298208993316055,-0.023921805819764885,-0.05489309305393919,-0.01972164281812705,0.00927194348690652,0.08873336689012123,0.009318436194342028,0.09025712773739891,0.1556799580157543,0.14253001889334582,0.1562237543829212,0.14401237094707703
1242,0.6126572591523349,0.49309098883875796,0.6124718856390349,0.4952984102763674,0.6588224735621904,0.49757272026775545,0.6594791276941184,0.49749478598460195,0.5935872122580721,0.38812919880827784,0.5936216814462403,0.3905682991720312,0.4236238312709387,0.3044050657678802,0.42259009646886553,0.3059219438173826,-0.04616521440985544,-0.004481731428997493,-0.04700724205508355,-0.0021963757082345547,0.019070046894262838,0.10496179003048012,0.018850204192794595,0.10473011110433622,0.1890334278813962,0.18868592307087778,0.18988178917016935,0.18937646645898482
