rep,safetta_pooled_auroc,ccd_pooled_auroc,delta_safetta_minus_ccd_pooled_auroc,safetta_pooled_auprc,ccd_pooled_auprc,delta_safetta_minus_ccd_pooled_auprc,safetta_macro2_auroc,ccd_macro2_auroc,delta_safetta_minus_ccd_macro2_auroc,safetta_macro2_auprc,ccd_macro2_auprc,delta_safetta_minus_ccd_macro2_auprc
1182,0.6668784882946438,0.6183219702779661,0.04855651801667771,0.6102939059683721,0.49059126642384165,0.11970263954453042,0.6702126114548658,0.6246412594047178,0.04557135205014795,0.6162666738465454,0.4996006081674113,0.11666606567913412
1183,0.6568046591410434,0.6389184915561221,0.01788616758492123,0.599467333136199,0.5192247575360668,0.08024257560013226,0.6583635164929242,0.6427471834672478,0.015616333025676443,0.602970334350269,0.5244907640390546,0.07847957031121444
1184,0.669649719920785,0.6320821677967698,0.03756755212401519,0.6229841649144556,0.5093115739543572,0.11367259096009841,0.672955202737743,0.6375171194362524,0.035438083301490564,0.627851906878634,0.5173907189197189,0.11046118795891513
1185,0.670782407295359,0.6321696344033028,0.038612772892056224,0.601495065893271,0.4989819615646357,0.10251310432863525,0.6731495482811078,0.6393395396797367,0.03381000860137118,0.6050938139565574,0.507318679272847,0.09777513468371035
1186,0.6854599895866148,0.6335915338741794,0.05186845571243537,0.6354972740536445,0.5070023362889579,0.12849493776468668,0.6897264282961398,0.6397992650712927,0.04992716322484714,0.6388916129991143,0.513708238662183,0.12518337433693139
1187,0.664788219619508,0.6362431833674165,0.028545036252091482,0.6084795306504263,0.5191084573336451,0.08937107331678118,0.6680141866960547,0.6404871192598256,0.027527067436229125,0.611236401218929,0.5248599261879785,0.08637647503095047
1188,0.673413461667464,0.6429797290259535,0.030433732641510503,0.6186731248155085,0.5143939273010303,0.10427919751447823,0.6756780027327233,0.6470630674000769,0.028614935332646363,0.6210595900282228,0.5207768948727949,0.10028269515542787
1189,0.6754782550150624,0.6659852276428111,0.009493027372251328,0.6190097349785167,0.5355702433640518,0.08343949161446496,0.6767477962857917,0.6723076565576682,0.0044401397281235155,0.6216934929881569,0.5442028010140283,0.07749069197412861
1190,0.652806771436596,0.6441348823295907,0.008671889107005337,0.5883169585678796,0.507829162554625,0.08048779601325462,0.6550433676398064,0.6502118155645953,0.004831552075211132,0.5913629274840817,0.5173481621428518,0.07401476534122986
1191,0.6542942834163683,0.6544982361584007,-0.00020395274203244274,0.6044067285707468,0.5294222372989461,0.07498449127180074,0.6557359542159606,0.6603424041000722,-0.004606449884111519,0.6078930352377809,0.537034005434569,0.0708590298032119
1192,0.658042770263567,0.6367090072911404,0.021333762972426507,0.5837781916012398,0.4897605815427098,0.09401761005852999,0.659342443659761,0.6411282020857545,0.01821424157400653,0.5872519746042342,0.49541674871441327,0.0918352258898209
1193,0.6748652619595519,0.6486657796027185,0.026199482356833337,0.6211784585301061,0.5219537481304284,0.09922471039967773,0.6774620734947794,0.6541567847747489,0.02330528872003046,0.6243553270259727,0.5286284636103842,0.09572686341558856
1194,0.669232489814393,0.6457814330069757,0.023451056807417325,0.6069632782045815,0.5151060177718763,0.09185726043270526,0.6705637927992123,0.65004392165006,0.020519871149152324,0.6098716802348216,0.5214279679450768,0.08844371228974479
1195,0.6776740602502771,0.6362311516531055,0.04144290859717159,0.6166745779009706,0.49918445576718407,0.11749012213378651,0.6806814154718221,0.640619347070032,0.04006206840179016,0.6198624822479408,0.5050097494917254,0.11485273275621544
1196,0.6656050011240165,0.6315150078894657,0.034089993234550864,0.6294122545336303,0.5228465708399218,0.10656568369370845,0.6687981551393036,0.6362907620512839,0.032507393088019754,0.6348543233128858,0.5309473900478144,0.10390693326507139
1197,0.6714001132352991,0.63758640934072,0.03381370389457916,0.6139219141568883,0.5035573437856433,0.11036457037124503,0.6732770680398024,0.6426708476314111,0.030606220408391227,0.6198240031322139,0.5111492746663349,0.108674728465879
1198,0.6450562991644819,0.6409945312755513,0.004061767888930645,0.5863796754783261,0.513341741954189,0.07303793352413712,0.6459256759460872,0.6432282486685985,0.002697427277488673,0.5910106592612749,0.5187671668779207,0.07224349238335426
1199,0.6476492888756594,0.6205478326635225,0.027101456212136887,0.6118101420443551,0.520184073276234,0.09162606876812118,0.6494888784721262,0.6253055795472664,0.02418329892485982,0.6159166108876621,0.5261184535217764,0.0897981573658857
1200,0.6786450940286548,0.6475812898043657,0.031063804224289115,0.6370743096988823,0.5299796639133414,0.10709464578554095,0.6810540831324349,0.6516299342757721,0.02942414885666278,0.6403764757763796,0.5353355969230716,0.10504087885330793
1201,0.6548454078877664,0.6518283935935594,0.0030170142942069766,0.6063320557555277,0.5257538474172613,0.08057820833826645,0.6570462133055972,0.6569142426741011,0.00013197063149605892,0.6108604103355578,0.5325749198834601,0.07828549045209776
1202,0.6806105239146969,0.6543380522406114,0.02627247167408553,0.637168725206347,0.5379325317147134,0.0992361934916336,0.6836798967088618,0.6595795618926144,0.024100334816247404,0.640351671631774,0.5449543257342442,0.0953973458975298
1203,0.6652870842010902,0.628889234142089,0.0363978500590012,0.5974989427231685,0.48833378192572247,0.10916516079744604,0.666934860700692,0.6347112576809393,0.03222360301975269,0.6008025145991421,0.49573445293854385,0.10506806166059829
1204,0.6866504182292985,0.6430172731782393,0.0436331450510592,0.6290148408525258,0.5051823277076415,0.1238325131448843,0.6892905010520155,0.6487896395164343,0.04050086153558119,0.6325955432744772,0.5121829824060123,0.12041256086846486
1205,0.6681728494816117,0.6561508097255889,0.012022039756022784,0.6150434627730539,0.5184695404492033,0.09657392232385054,0.6684864300407405,0.6589110652093428,0.009575364831397648,0.6189479791232452,0.5234610359961396,0.0954869431271056
1206,0.669785361138402,0.6380863398488258,0.031699021289576246,0.604226653182754,0.488273452923959,0.11595320025879502,0.6713846454178654,0.6442205893216945,0.027164056096170897,0.6084025748013477,0.49613468964206064,0.1122678851592871
1207,0.6687531287394488,0.6490735410024056,0.019679587737043258,0.6100665568512156,0.5165110693864792,0.09355548746473641,0.6710559740620168,0.6540879256501806,0.01696804841183619,0.6139724965238955,0.5241309747193609,0.08984152180453464
1208,0.6697407581184895,0.6459136042087935,0.02382715390969603,0.6088459958137475,0.5129527293288815,0.09589326648486607,0.6711354569945627,0.6517792404337328,0.019356216560829864,0.6114542359858554,0.521753639607216,0.08970059637863936
1209,0.6772611584369639,0.6414395741134011,0.03582158432356275,0.6264969217697208,0.516009033294026,0.1104878884756948,0.6801860828798454,0.6446517807451161,0.0355343021347293,0.6302963120526026,0.5200307502947304,0.11026556175787217
1210,0.6716683029423884,0.6348873106174875,0.03678099232490095,0.5981182223591441,0.4913758269669327,0.10674239539221142,0.6726550580528239,0.63936810197525,0.033286956077573926,0.6010203991102228,0.49812001993072336,0.1029003791794994
1211,0.6621587103253842,0.6460979543378634,0.01606075598752077,0.5986222859860271,0.5010846114043989,0.09753767458162821,0.6619782719452547,0.6506889523472432,0.011289319598011494,0.6011159376559372,0.5096112011368406,0.09150473651909663
1212,0.6581240766470587,0.6415827713915544,0.016541305255504346,0.607206079560406,0.5185447217476611,0.08866135781274487,0.6598170061861722,0.6456313716200903,0.014185634566081906,0.6103640574166072,0.5244246766104754,0.08593938080613173
1213,0.6677082718198536,0.6589496981964195,0.00875857362343413,0.6125393254116086,0.5275785295495122,0.08496079586209637,0.670864252756632,0.664876966333017,0.0059872864236150125,0.617911950502757,0.5354866219709348,0.08242532853182227
1214,0.6613404712992077,0.637683622333855,0.023656848965352695,0.5937501576284239,0.5109502434419951,0.08279991418642874,0.6638238656952185,0.642105681432966,0.02171818426225247,0.5995205805348389,0.5182489060313529,0.08127167450348605
1215,0.6658724474155819,0.6489479431946803,0.016924504220901637,0.611009182483644,0.5194698383592317,0.09153934412441234,0.6667958089343748,0.6540148839819382,0.012780924952436656,0.613661537170759,0.5263481610242663,0.0873133761464927
1216,0.6521562626200313,0.6372176685267529,0.014938594093278468,0.5825972901709814,0.49846261120185464,0.08413467896912674,0.6538667352312617,0.6430357460544847,0.01083098917677705,0.5870416180328594,0.5065223619285364,0.08051925610432298
1217,0.6711649990471394,0.6261831676355216,0.04498183141161782,0.6094258911266397,0.5023938153795985,0.10703207574704121,0.6732125598445066,0.6301425246828329,0.043070035161673625,0.6134037267107422,0.507665749437315,0.10573797727342715
1218,0.6551351042599076,0.6364172402342534,0.01871786402565423,0.6080152803011168,0.5103856588267647,0.09762962147435217,0.6562283870352028,0.6400023031656464,0.016226083869556374,0.6102928319578617,0.5174540730189503,0.09283875893891136
1219,0.6730134771295962,0.6618047261724505,0.011208750957145797,0.6144193493395433,0.5119697548730574,0.10244959446648594,0.675171852576911,0.6670878419731534,0.00808401060375763,0.617989578862828,0.5200642843335689,0.09792529452925913
1220,0.6505565888419298,0.6457999095918708,0.004756679250058959,0.5942868249548513,0.520571508289325,0.07371531666552633,0.6519739168319542,0.6506718814326531,0.0013020353993010714,0.5972631681478774,0.5287775207467866,0.06848564740109075
1221,0.6538840086464609,0.6283098592577505,0.025574149388710388,0.5963713094233258,0.5110258715812148,0.08534543784211102,0.6571457858986103,0.6342985063775399,0.02284727952107035,0.6008251077360258,0.5188509786859735,0.0819741290500523
1222,0.686398519771442,0.6385815552647536,0.047816964506688375,0.6423793444185322,0.5202512248042415,0.12212811961429071,0.6910816171859601,0.6432332040419415,0.04784841314401855,0.647862554400182,0.5257856605482726,0.12207689385190945
1223,0.6677075592603362,0.6353775713909475,0.03232998786938868,0.606581553276818,0.5022405241016269,0.10434102917519106,0.6693018699594888,0.6393957118041121,0.029906158155376672,0.6090091156061683,0.5077695849454763,0.10123953066069202
1224,0.6587766826485022,0.633529763092328,0.025246919556174197,0.6018538692641029,0.5004601144362075,0.10139375482789537,0.6612110326421703,0.6371263780154939,0.024084654626676416,0.6065086992204634,0.5062646944498113,0.1002440047706521
1225,0.6849540444340443,0.6512656958511668,0.0336883485828775,0.6400299170646673,0.5224081751481797,0.11762174191648755,0.6890899930808931,0.6575169732286276,0.03157301985226557,0.6448076034595723,0.529763154148254,0.1150444493113183
1226,0.6650138102162463,0.6434661693559389,0.02154764086030736,0.6110848458619818,0.5177703222441259,0.09331452361785586,0.6686845534076316,0.6475306334661706,0.021153919941460986,0.6172061365661616,0.5233899197769319,0.09381621678922969
1227,0.6846098398637878,0.6263256639040296,0.05828417595975821,0.6096514652423166,0.4862619615246527,0.12338950371766394,0.6871994769362038,0.6291164599973049,0.058083016938898835,0.6139349558210606,0.4922041798805596,0.12173077594050102
1228,0.666503329867747,0.6510925662488791,0.01541076361886784,0.6217911588853616,0.5322825341556563,0.08950862472970533,0.6699411897183601,0.6570826128372373,0.012858576881122796,0.627588975862815,0.5408856302018992,0.08670334566091586
1229,0.677451290994621,0.6149422426544151,0.06250904834020587,0.6122722807011447,0.47877576351913564,0.13349651718200906,0.6813559541331309,0.6202279702736732,0.061127983859457724,0.6155292865795188,0.4847907695657061,0.13073851701381267
1230,0.6677520451642278,0.6352154219985819,0.03253662316564587,0.6037939439073851,0.4976498304858168,0.10614411342156826,0.6704636714978048,0.6402920528181149,0.030171618679689982,0.6105054689416711,0.5046364007675251,0.10586906817414599
1231,0.6604715366416908,0.647755718988855,0.012715817652835804,0.6036507436362843,0.5158087454348258,0.08784199820145855,0.6632756149517051,0.6526732446245415,0.010602370327163602,0.6084342811500179,0.5236761336165969,0.08475814753342092
1232,0.6680213129546935,0.6328980094544934,0.0351233035002001,0.6191711500546615,0.5144656339379219,0.10470551611673962,0.6721632190056565,0.6376701879368352,0.03449303106882129,0.6244614135053954,0.5209370353413286,0.10352437816406679
1233,0.6759929973198038,0.6455696749925509,0.030423322327252866,0.6036459819530362,0.4931722326779873,0.11047374927504888,0.6774266596716738,0.6487296321973801,0.0286970274742937,0.6085558138851762,0.49908629545908,0.1094695184260962
1234,0.6905601595667048,0.6367182598683782,0.053841899698326645,0.6197582898338271,0.4905937788984845,0.1291645109353426,0.692763190605173,0.6397596165497512,0.053003574055421776,0.6233091060593009,0.49549911764301363,0.12780998841628727
1235,0.6654542275854497,0.6285846930807393,0.03686953450471042,0.6091125193463189,0.4972975092700421,0.11181501007627681,0.6684710101367479,0.6340431656959431,0.03442784444080482,0.6142279381970672,0.5065023750813543,0.10772556311571291
1236,0.652973589081115,0.6352374096956275,0.01773617938548755,0.5872133057216062,0.5083063028775758,0.0789070028440304,0.6544843941952951,0.6409967340729386,0.013487660122356582,0.5908856817389301,0.5162905305798905,0.07459515115903959
1237,0.6663935547469928,0.6381169750445181,0.028276579702474658,0.6187996508293783,0.5169382374501708,0.10186141337920751,0.6703032428670741,0.6426059989026521,0.02769724396442197,0.6243124837363007,0.523609918199609,0.10070256553669166
1238,0.6606428494702005,0.6295442867995423,0.031098562670658136,0.611541203640371,0.5171464112487565,0.09439479239161452,0.6627207222142918,0.6350851286864883,0.027635593527803537,0.6151894363775285,0.5245014004731066,0.09068803590442198
1239,0.6597691244558754,0.6408694628054437,0.018899661650431776,0.6027303082698868,0.5190957973610131,0.08363451090887375,0.6617414993478197,0.645615489881846,0.016126009465973645,0.6058618612058765,0.5260901201676873,0.07977174103818918
1240,0.6749189953951096,0.6534618423719607,0.02145715302314888,0.6269693771566368,0.5322480810820753,0.09472129607456148,0.6770420627862168,0.6595225868611319,0.01751947592508496,0.6298248383412608,0.538827997125886,0.09099684121537477
1241,0.6469956509404667,0.6525541729773849,-0.005558522036918201,0.5967534147862728,0.534072032218974,0.06268138256729872,0.6487590880588134,0.6566275301785225,-0.007868442119709051,0.6016129696725437,0.5414785195858212,0.06013445008672258
1242,0.6628062722038466,0.6567378414798482,0.00606843072399843,0.6094793349978688,0.5318873226258447,0.07759201237202407,0.6653848621038603,0.6622506483379458,0.0031342137659144953,0.6137796010782249,0.54094145004187,0.07283815103635494
1243,0.6771555346848213,0.6471008436513761,0.030054691033445158,0.6150535316126315,0.5093966700796664,0.10565686153296516,0.6793217686305852,0.6519420810052382,0.027379687625347038,0.6194109635509505,0.5165709885360199,0.10283997501493058
1244,0.6682149671995066,0.6343714848889663,0.03384348231054024,0.6131124380896416,0.5037599614210213,0.10935247666862025,0.6714188355684068,0.6396895453105438,0.031729290257862974,0.61608422236124,0.5106450690738936,0.10543915328734643
1245,0.6555516256708834,0.6363352627965642,0.01921636287431927,0.5917824461457741,0.5103935595411108,0.08138888660466337,0.6571362541889292,0.6412588227758991,0.015877431413030108,0.5942301358317837,0.5168121796350699,0.07741795619671388
1246,0.6701282373709814,0.6344591922882434,0.03566904508273794,0.6135090271458785,0.5043814199712172,0.1091276071746613,0.6733971208097422,0.6388806517090624,0.03451646910067985,0.6162623298525933,0.5104603752055493,0.105801954647044
1247,0.67450350219861,0.6383560622830614,0.036147439915548585,0.6007497696194686,0.4873597394460416,0.11339003017342697,0.676025105556433,0.6421249694852783,0.03390013607115472,0.6061108004124113,0.49468110808126886,0.11142969233114242
1248,0.681986416551956,0.6369457300184538,0.04504068653350224,0.6192367339798976,0.49635478018082735,0.1228819537990703,0.685236387794297,0.6417287292812883,0.04350765851300864,0.6238199489353512,0.5043976689909598,0.11942227994439136
1249,0.6668523302672371,0.6469489095329366,0.019903420734300514,0.601792218271292,0.50681537820991,0.09497684006138207,0.6677011087746776,0.6515935170228307,0.01610759175184684,0.6049311437471894,0.5134796599259326,0.09145148382125678
1250,0.6688030244337768,0.6383712531688396,0.030431771264937235,0.6181804625646956,0.49970316292951367,0.11847729963518194,0.6738802323033528,0.644587195715951,0.02929303658740179,0.6249049275477223,0.5074553955602543,0.11744953198746799
1251,0.6822400206570693,0.6398728742670916,0.04236714638997774,0.6143138573402712,0.4926146616636352,0.12169919567663601,0.6846040429791258,0.6442800109388239,0.04032403204030188,0.6200799770261508,0.5004850545272734,0.11959492249887738
1252,0.677144838313925,0.6425341170726144,0.034610721241310594,0.6160513475371201,0.4929843137020994,0.12306703383502071,0.6793969932447256,0.6480927499640463,0.03130424328067927,0.6197091231888786,0.49929689247782405,0.12041223071105456
1253,0.6777962528891638,0.6307432036712612,0.04705304921790254,0.6150062338555676,0.4968489847082162,0.11815724914735143,0.681035425756642,0.6345181201895488,0.046517305567093215,0.6195010075274903,0.5028346646463935,0.11666634288109679
1254,0.6493389136164636,0.6517442055376553,-0.0024052919211917656,0.5897841821849605,0.5250021750502523,0.06478200713470827,0.6517157415963913,0.6567585227861317,-0.005042781189740331,0.5958604729525607,0.5320341615076147,0.063826311444946
1255,0.6898291901968974,0.6409228468118282,0.04890634338506916,0.6375046665467864,0.5070279574031524,0.13047670914363396,0.6925032003434614,0.6451168142369277,0.04738638610653367,0.6412253643984226,0.5123333365921459,0.12889202780627673
1256,0.6511701140313373,0.6354090724496823,0.015761041581655033,0.5991019817210567,0.5137641703618783,0.0853378113591784,0.6548140594957792,0.6413584420304591,0.013455617465320091,0.6033107530010702,0.5210813523756879,0.08222940062538231
1257,0.6753560661964952,0.6590262004479214,0.01632986574857387,0.606050116515676,0.5087540965268627,0.09729601998881332,0.6768006534392037,0.6644680853170079,0.012332568122195853,0.6108507721034743,0.5163159236511421,0.09453484845233218
1258,0.6639185194474978,0.6439521575777487,0.019966361869749094,0.6077409317474725,0.5089628879798339,0.09877804376763855,0.6650537124529182,0.6467704478989411,0.018283264553977108,0.6118047773915858,0.5152728156215725,0.09653196177001333
1259,0.667622566794646,0.6360043128829309,0.03161825391171513,0.6052420285967459,0.49390598741957525,0.11133604117717066,0.670108024903946,0.6420018478951046,0.028106177008841438,0.6095953450254863,0.5017448807890234,0.10785046423646294
1260,0.6630744628526872,0.6374551073248143,0.025619355527872978,0.5979332943852689,0.5007173203888023,0.09721597399646653,0.6642888457462625,0.6399458838269371,0.02434296191932539,0.601284781185903,0.5060938820950124,0.09519089909089062
1261,0.6973632401119083,0.6428524564922029,0.054510783619705405,0.6432561443121512,0.5183053576873158,0.12495078662483539,0.7016121494261324,0.6482063662728821,0.053405783153250286,0.6470448440239283,0.5248435585187339,0.12220128550519438
1262,0.6522080468156202,0.6435950558938381,0.008612990921782027,0.5954909780253782,0.5090645089525871,0.08642646907279106,0.6541090584085579,0.6492834907837216,0.004825567624836324,0.5984404133790769,0.5161199084927167,0.08232050488636022
1263,0.6662041741882719,0.6347370207881419,0.031467153400130066,0.6118242439801715,0.5079650317356781,0.10385921224449346,0.6673587670033785,0.6388733475810342,0.028485419422344282,0.6141335063116085,0.5134259452705228,0.10070756104108569
1264,0.661371537567606,0.6510353095778639,0.010336227989742097,0.594631846998056,0.5162084689771573,0.07842337802089872,0.6642815539795257,0.6572956180474216,0.006985935932104059,0.5986311069456455,0.5241610675374143,0.07447003940823116
1265,0.6805900154851907,0.6430699416153995,0.03752007386979117,0.6260033673875369,0.5062436826651273,0.11975968472240961,0.6834172862158032,0.6477138604151036,0.03570342580069963,0.6296701856240263,0.5119729167127127,0.1176972689113136
1266,0.6649509286355372,0.6334826359585508,0.031468292676986365,0.6064241114593629,0.5053549884638369,0.10106912299552606,0.6676980070104999,0.6379667366141499,0.02973127039634993,0.6102549398544025,0.5115081961518085,0.09874674370259395
1267,0.6940388152320559,0.6638698965458537,0.030168918686202195,0.6370017725113372,0.5267824132478729,0.11021935926346427,0.6973788904217639,0.6675805215267001,0.02979836889506382,0.6413727862088272,0.5332114560879258,0.10816133012090146
1268,0.6763223586259773,0.6311387633320555,0.0451835952939218,0.6042206473072305,0.4767428996368582,0.1274777476703723,0.6777187148794745,0.6351672892514096,0.04255142562806491,0.6094132421655256,0.4837541886878126,0.125659053477713
1269,0.6811350717136243,0.650234845734245,0.03090022597937936,0.6268714664529138,0.510316101850437,0.11655536460247684,0.6830992768443006,0.655472731417016,0.0276265454272846,0.6296531945943782,0.5167085331375539,0.11294466145682425
1270,0.668142304698121,0.638278073116463,0.029864231581657963,0.6093542136943991,0.5005698589633485,0.10878435473105064,0.6690724846837586,0.6418935465326603,0.027178938151098286,0.611212090907022,0.5058529136280344,0.10535917727898758
1271,0.6444433054317491,0.641613412261574,0.002829893170175124,0.5625523885966838,0.4872386202279263,0.07531376836875747,0.645696241174777,0.647628174615488,-0.0019319334407110755,0.5676071282887086,0.4963153976307602,0.07129173065794842
1272,0.6669175376834826,0.6398861774498793,0.027031360233603308,0.6072040123154098,0.5042106503403689,0.10299336197504083,0.6683689727719464,0.6455257341659617,0.022843238605984695,0.6108166578852081,0.5116814343559453,0.09913522352926285
1273,0.6693418904485269,0.6588298799268292,0.010512010521697701,0.5979538103089969,0.5241610719793848,0.07379273832961208,0.6706507515842441,0.664740405943915,0.005910345640329107,0.6004334492070607,0.5312784579004362,0.0691549913066245
1274,0.6755947764026955,0.6486801684996605,0.026914607903035015,0.614756745923767,0.5105442105148852,0.10421253540888176,0.6791303971487351,0.6546759151086139,0.02445448204012124,0.6192499542491983,0.5180609421875851,0.10118901206161313
1275,0.6735200620704075,0.6402284088799995,0.033291653190407944,0.613884271251466,0.5095357752825445,0.1043484959689216,0.6758314381472168,0.6464820096977311,0.029349428449485737,0.6187206005174986,0.5169784341285248,0.10174216638897371
1276,0.6830919713085603,0.6419538436099319,0.041138127698628346,0.6131604792812784,0.5086499299883747,0.10451054929290371,0.6867445042382088,0.6478979406119193,0.038846563626289465,0.6187344933476213,0.5166352326050235,0.10209926074259779
1277,0.6685181210827353,0.6317616960486654,0.03675642503406995,0.6166543009304845,0.5083269229911966,0.10832737793928782,0.6719167553753647,0.6371172889205523,0.034799466454812356,0.619976939527877,0.5157264593366983,0.10425048019117877
1278,0.6698919349675372,0.6567177623827881,0.013174172584749066,0.6168747095590057,0.543300924657079,0.07357378490192668,0.6738332530702291,0.6621534206906807,0.011679832379548394,0.6227181916584448,0.5507431063790814,0.07197508527936336
1279,0.6698982757425189,0.6600434877529677,0.009854787989551195,0.6321944908704294,0.5457394493171929,0.08645504155323658,0.6725548150270619,0.6654416293867551,0.007113185640306829,0.6367884122722114,0.5554802506758336,0.08130816159637777
1280,0.6622464540949137,0.62519028372923,0.03705617036568365,0.6150169760122057,0.49716821109204734,0.11784876492015839,0.6646597017333753,0.629517117842312,0.035142583891063284,0.6183974082526016,0.5037258980534164,0.1146715101991852
1281,0.6789817422068545,0.623739527182641,0.05524221502421345,0.6255550561888163,0.4973446441247139,0.12821041206410244,0.6821993243219049,0.6277113247367817,0.05448799958512318,0.6285147746651668,0.5017060726195618,0.12680870204560502
1282,0.6801562208028733,0.6570474076654123,0.02310881313746105,0.6401193194996436,0.5268773927729329,0.11324192672671074,0.683943559788904,0.6621778474202531,0.02176571236865088,0.6446523577893519,0.5338073958702073,0.11084496191914461
1283,0.6642732941657912,0.6358913857808777,0.0283819083849135,0.6229195924571298,0.5157080275730506,0.10721156488407924,0.6677902582486045,0.6410221577496573,0.026768100498947178,0.6259464947808183,0.5219590962628842,0.10398739851793415
1284,0.6781222077556438,0.6325906486920534,0.04553155906359041,0.6043605043728514,0.49320565345799056,0.11115485091486083,0.6805257602128626,0.6376999670174786,0.04282579319538404,0.6076039890335438,0.49930777168667817,0.10829621734686568
1285,0.6580696991468695,0.6497594313510713,0.008310267795798243,0.6068289753605423,0.5188693037981709,0.08795967156237139,0.658933630172267,0.6524530593268709,0.006480570845396105,0.6109007862655311,0.5244667500757196,0.08643403618981149
1286,0.6834694429352381,0.6408654970737302,0.04260394586150795,0.6218509245639677,0.5006699624986728,0.12118096206529494,0.685963233118555,0.6447337614359729,0.041229471682582064,0.6261860754145592,0.5073379359320315,0.1188481394825277
1287,0.6739970041777678,0.6407046862383317,0.0332923179394361,0.6112166426692536,0.5101985760693132,0.10101806659994039,0.676579424905952,0.6458833400885284,0.030696084817423586,0.6140507227688005,0.5159572338553479,0.0980934889134526
1288,0.6803237780619494,0.6546741301190363,0.025649647942913134,0.6257376929150062,0.5111449699498093,0.11459272296519696,0.6820516338486095,0.6606951859935815,0.021356447855027993,0.6288810167928331,0.5180543958968451,0.11082662089598805
1289,0.6716164414457327,0.6513145592416941,0.020301882204038613,0.6336615220630821,0.534515607401298,0.09914591466178413,0.6737387358848368,0.6550937643792906,0.018644971505546226,0.6364821832224079,0.5398779444316049,0.09660423879080304
1290,0.6731893277549391,0.6566422814958803,0.016547046259058784,0.6166459082089218,0.5208827856865498,0.09576312252237207,0.674596002664536,0.6617617275932286,0.01283427507130741,0.622258939880632,0.5299357210537621,0.09232321882686989
1291,0.6672560656085222,0.6549034772556397,0.012352588352882554,0.612717191125967,0.514915979881369,0.09780121124459806,0.668456733218628,0.6600511482649954,0.008405584953632528,0.6161092486545463,0.5235515380596227,0.09255771059492357
1292,0.6885110155691103,0.658743563857826,0.029767451711284365,0.6320003695176062,0.5189556042390475,0.11304476527855867,0.6922497989634793,0.6645205716245077,0.02772922733897154,0.6375208476339992,0.527031232087919,0.11048961554608017
1293,0.6672687747259362,0.6325471908284086,0.03472158389752755,0.5913035023612296,0.4908364018206501,0.10046710054057956,0.6691185887628721,0.6372602150579783,0.03185837370489386,0.594942493130573,0.49680471259243203,0.09813778053814098
1294,0.6684577598376391,0.6622493146853036,0.00620844515233554,0.6059077242716568,0.5254212030055228,0.08048652126613409,0.6701954831509405,0.6655047817736708,0.004690701377269679,0.6107011952118873,0.5312968267905558,0.07940436842133147
1295,0.662253069525827,0.6596644135857932,0.0025886559400337683,0.6117227097752942,0.5335565080489039,0.07816620172639033,0.6648841241106502,0.6635408906842601,0.0013432334263900891,0.6156287809290436,0.5380458723906963,0.07758290853834726
1296,0.6623897686680255,0.6556374792077425,0.006752289460282945,0.6011630357475986,0.5125736800118341,0.08858935573576443,0.6638035129444466,0.6591213542307383,0.004682158713708362,0.6036524853952687,0.5188748191987657,0.08477766619650307
1297,0.6587387928947895,0.6358181154467587,0.022920677448030835,0.6092681935144464,0.5119671097801838,0.0973010837342626,0.6615986876619995,0.6406140135092093,0.02098467415279015,0.6136430226842735,0.5188642388268823,0.09477878385739125
1298,0.6608243990853391,0.6413339670414794,0.019490432043859696,0.6270606926479527,0.5237031554687979,0.10335753717915486,0.6628271368266565,0.6466089249344613,0.01621821189219519,0.631270388280585,0.5311663270545567,0.10010406122602833
1299,0.6596134711224123,0.6547262838039123,0.004887187318500019,0.6254266718741264,0.5310095420493042,0.0944171298248222,0.6618375319755518,0.6599711612558048,0.0018663707197470458,0.6305129664449629,0.5383983840642735,0.09211458238068937
1300,0.6610857711270103,0.6510600341096525,0.010025737017357761,0.6145909601957393,0.5229861903198396,0.09160476987589972,0.6629709179448524,0.6570283932120375,0.005942524732814869,0.6181388154999236,0.5309687227472402,0.08717009275268339
1301,0.6651445118456576,0.6450341963099329,0.020110315535724732,0.5928405471527793,0.5037021211254181,0.08913842602736122,0.6667405141155718,0.6510581660940233,0.015682348021548442,0.5967758016019569,0.5105110912746119,0.08626471032734495
1302,0.658145609482366,0.6452122082340739,0.01293340124829212,0.6015973567023298,0.5123116565193029,0.08928570018302695,0.6597862640092503,0.6500617548072619,0.009724509201988418,0.604124609176917,0.5203415879908141,0.08378302118610292
1303,0.6849835126596734,0.6590292218840099,0.02595429077566347,0.6180658797024416,0.5236645805317982,0.09440129917064344,0.6873211016177461,0.6658037026443324,0.02151739897341365,0.6217650461553899,0.533495435514334,0.08826961064105587
1304,0.6595696833424859,0.6519485466366972,0.007621136705788678,0.615235433356679,0.5365956525900246,0.07863978076665434,0.6614131076497107,0.6568556169314285,0.004557490718282264,0.6188867830300757,0.5440628420914685,0.07482394093860723
1305,0.6565623511435474,0.6537856033113079,0.002776747832239579,0.6116922450807298,0.5317215475826461,0.07997069749808372,0.6590283790513446,0.6598450099540905,-0.0008166309027458629,0.615741482011642,0.5400444319912685,0.07569705002037352
1306,0.6770114956688896,0.6467218605948417,0.030289635074047916,0.6108937761387511,0.5039852831622222,0.10690849297652882,0.6799237550278479,0.6513312813830989,0.028592473644748928,0.6158973639071654,0.5115501766720523,0.10434718723511316
