rep,safe_prevented_harm_fraction,random_prevented_harm_fraction,delta_prevented_harm_fraction,safe_mean_slice_deployed_dice,random_mean_slice_deployed_dice,delta_mean_slice_deployed_dice,safe_mean_patient_3d_deployed_dice,random_mean_patient_3d_deployed_dice,delta_mean_patient_3d_deployed_dice
1127,0.896551724137931,0.8386206896551723,0.057931034482758714,0.6846185783585147,0.6651988448960888,0.01941973346242587,0.7933202436214946,0.796612134887142,-0.0032918912656474397
1128,0.8912386706948641,0.8132175226586102,0.07802114803625382,0.6788971879832353,0.652260570774588,0.026636617208647295,0.7531610285988787,0.753267459428687,-0.00010643082980832386
1129,0.9119669876203577,0.8639614855570841,0.048005502063273586,0.6628430750159179,0.642923700640204,0.019919374375713894,0.7580455031422756,0.7603330473633019,-0.002287544221026283
1130,0.8833010960670535,0.8493230174081237,0.03397807865892988,0.6487150758742337,0.6299468326723657,0.018768243201867985,0.7123144087990886,0.7200622476902871,-0.007747838891198566
1131,0.8982338099243061,0.8333894028595459,0.06484440706476025,0.665882080051034,0.6420170553591975,0.02386502469183649,0.7674410204971506,0.7689165976112577,-0.0014755771141071738
1132,0.8759744861800142,0.8282069454287739,0.047767540751240234,0.6476436984618804,0.623364994831601,0.024278703630279397,0.7091718208012278,0.7117548265391933,-0.002583005737965549
1133,0.9085850556438791,0.8513513513513514,0.05723370429252772,0.6796136476800313,0.6600025686175531,0.019611079062478165,0.7768117840658518,0.7780336808419314,-0.001221896776079534
1134,0.8712065136935603,0.7941524796447076,0.0770540340488527,0.6613561288149287,0.6303305106426256,0.031025618172303093,0.7482762361540007,0.7484073228114374,-0.00013108665743666315
1135,0.8962108731466227,0.8214991762767709,0.0747116968698518,0.6783457563793314,0.6556064338046379,0.022739322574693466,0.7815332198001109,0.7802826909207194,0.001250528879391477
1136,0.9042145593869731,0.8411494252873564,0.06306513409961678,0.6643779295234159,0.6443088623412354,0.02006906718218049,0.747136576879232,0.7496889411583834,-0.002552364279151398
1137,0.9281045751633987,0.8381535947712418,0.08995098039215688,0.6616618539366433,0.6380648448109194,0.023597009125723933,0.7545844917668781,0.7531820992859004,0.0014023924809777322
1138,0.8975950349107835,0.8266873545384017,0.07090768037238182,0.667382207520912,0.6384731265808364,0.028909080940075604,0.7452786490781322,0.741732993473516,0.0035456556046162824
1139,0.8900235663786331,0.8246661429693638,0.06535742340926931,0.6787400946327481,0.6565071242208048,0.022232970411943276,0.7669461177600889,0.770282090093051,-0.0033359723329621227
1140,0.8914670658682635,0.8446107784431138,0.04685628742514969,0.6672142926338526,0.6482439845901283,0.018970308043724238,0.7597809623625569,0.7637621087969031,-0.003981146434346217
1141,0.8825857519788918,0.8296174142480212,0.05296833773087062,0.663104962928578,0.6397690105142583,0.02333595241431974,0.7528195378450776,0.7561492859868503,-0.0033297481417726704
1142,0.8687089715536105,0.8268417213712619,0.0418672501823486,0.6496668890447963,0.6250291576614514,0.024637731383344907,0.7081068188055375,0.7139114512637539,-0.0058046324582163855
1143,0.909433962264151,0.8480754716981134,0.06135849056603759,0.6450783727079732,0.6211011587852695,0.02397721392270369,0.7170922008123335,0.7150031054137584,0.002089095398575047
1144,0.9184782608695652,0.8805027173913043,0.03797554347826093,0.6590430236244886,0.6403170505818315,0.018725973042657107,0.7388793685770524,0.7442955782164594,-0.0054162096394070325
1145,0.9133383571966842,0.8562170308967595,0.057121326299924724,0.6646062455646213,0.6428989991261849,0.021707246438436467,0.7619158312853902,0.7619130293199655,2.801965424681363e-06
1146,0.8985200845665962,0.8403805496828752,0.05813953488372092,0.6326073273478364,0.6094063784156318,0.02320094893220459,0.7155160862153145,0.715996929444457,-0.00048084322914254685
1147,0.9216954022988506,0.8377155172413794,0.08397988505747123,0.6448192729647707,0.6178522663889827,0.02696700657578799,0.7371064481190815,0.7345705584849198,0.0025358896341617365
1148,0.9092627599243857,0.8216446124763707,0.087618147448015,0.6523979177092016,0.627213078784485,0.02518483892471668,0.7545879724276614,0.7545451703007904,4.280212687102214e-05
1149,0.9077458659704091,0.8466492602262837,0.06109660574412534,0.6487564267709629,0.6254206217748863,0.02333580499607657,0.7384897949585358,0.7401074138044125,-0.0016176188458766338
1150,0.9063421828908554,0.830457227138643,0.07588495575221244,0.6464290635487588,0.6219602228746635,0.024468840674095382,0.7463773337673092,0.7443426071705673,0.002034726596741865
1151,0.9282407407407407,0.8462962962962962,0.08194444444444449,0.6502084848364439,0.624599196950802,0.025609287885641874,0.7229934989980777,0.719872037438876,0.003121461559201788
1152,0.92,0.8329166666666667,0.08708333333333329,0.6732203248973263,0.6497835040642485,0.023436820833077854,0.7560729048156732,0.7531735324557712,0.0028993723599020083
1153,0.9075770191507078,0.8571190674437968,0.05045795170691092,0.6721990093243632,0.6545404748463286,0.01765853447803456,0.779254737780722,0.7833085765761778,-0.004053838795455844
1154,0.8854850474106492,0.8201312910284463,0.06535375638220287,0.657261761650098,0.6314722883680919,0.025789473282006092,0.7352126735546991,0.7358675953512359,-0.0006549217965368115
1155,0.9015829318651066,0.8326221610461115,0.0689607708189951,0.6417678921143776,0.617384401501636,0.024383490612741587,0.7217423186288637,0.7263500618819585,-0.004607743253094765
1156,0.9135531135531135,0.8543589743589743,0.059194139194139184,0.6630825032536445,0.6420346829934764,0.02104782026016805,0.7555765941846918,0.758660305517634,-0.003083711332942163
1157,0.9232633279483037,0.8463651050080776,0.07689822294022608,0.6712884228749884,0.6460634570298882,0.025224965845100145,0.7569982786189157,0.7524604851477413,0.004537793471174334
1158,0.8622656886715566,0.8146699266503669,0.04759576202118976,0.6753237446634738,0.6541948483939375,0.02112889626953629,0.7628895718349986,0.7695272201284779,-0.006637648293479237
1159,0.9098774333093006,0.8447728911319394,0.06510454217736117,0.6637680321435122,0.6408869441959749,0.022881087947537293,0.7478375370499136,0.7486318831874174,-0.000794346137503732
1160,0.8895705521472392,0.8325153374233129,0.057055214723926384,0.6790429492395651,0.6574373870117685,0.021605562227796637,0.7806761948866672,0.7821415289872218,-0.001465334100554605
1161,0.9196428571428571,0.8451298701298702,0.07451298701298692,0.6634533786577503,0.6416009632903269,0.02185241536742344,0.7553334753020363,0.7541384957509023,0.0011949795511340122
1162,0.8816705336426914,0.8131477184841455,0.06852281515854597,0.690313582404749,0.6648557022833627,0.02545788012138639,0.7720611007886288,0.7712212757565622,0.0008398250320665879
1163,0.9082644628099174,0.8333057851239669,0.07495867768595044,0.6612290875418784,0.6385081018399841,0.022720985701894292,0.7565173951342057,0.758025422802109,-0.0015080276679033666
1164,0.9308909242298085,0.8478767693588676,0.08301415487094088,0.6327159517428103,0.6061994380347968,0.026516513708013445,0.7280521866628539,0.7252918489047769,0.002760337758076936
1165,0.9016806722689076,0.8284873949579831,0.07319327731092451,0.6511278912788694,0.6282633624486984,0.022864528830170983,0.7173233285764976,0.7171525647992946,0.00017076377720304237
1166,0.8859649122807017,0.8199362041467305,0.06602870813397121,0.6621337388740716,0.6380799628214031,0.024053776052668452,0.7484165903015643,0.7509833087392759,-0.0025667184377116126
1167,0.915748031496063,0.8448031496062992,0.07094488188976378,0.6610849241308552,0.6357410701458189,0.025343853985036247,0.7593320306980585,0.7579429446548627,0.0013890860431958751
1168,0.92886345053148,0.8481602616516761,0.08070318887980388,0.6703383757914626,0.6446651323029888,0.025673243488473774,0.7751342074599947,0.7700097985666302,0.005124408893364518
1169,0.8741035856573706,0.8041434262948206,0.06996015936254996,0.657177077859806,0.6315473907193292,0.025629687140476753,0.7296450309121554,0.7317398970829903,-0.002094866170834875
1170,0.8651266766020864,0.8087928464977645,0.056333830104321914,0.6837233178644198,0.6611951059950396,0.022528211869380144,0.7763749979820154,0.7838533147496778,-0.0074783167676624185
1171,0.8793375394321766,0.8227917981072557,0.05654574132492096,0.6576263995478353,0.6339802401483873,0.02364615939944803,0.7562946978204125,0.7578155861453018,-0.0015208883248892802
1172,0.8887195121951219,0.8314024390243903,0.05731707317073165,0.6577064487262753,0.6329167059716705,0.02478974275460477,0.7415746312943434,0.7434753197650046,-0.0019006884706611604
1173,0.9117437722419929,0.8358007117437722,0.07594306049822064,0.6655738051007133,0.6403874830668193,0.025186322033894037,0.7440484028325804,0.739935014858585,0.004113387973995408
1174,0.9011544011544012,0.8397546897546897,0.061399711399711454,0.6394107010905321,0.6168764610267735,0.022534240063758593,0.7052624563471259,0.7079413408358626,-0.0026788844887366547
1175,0.9044233807266983,0.8295418641390204,0.07488151658767783,0.6739709325340165,0.6481471108174286,0.025823821716587925,0.7723241266170648,0.7725609260580638,-0.00023679944099896932
1176,0.9252958579881657,0.8549556213017752,0.07034023668639056,0.644252533589141,0.6187653687540585,0.02548716483508251,0.7174827377627436,0.7139244245430446,0.0035583132196990164
1177,0.8790389395194698,0.8039768019884009,0.07506213753106883,0.6828649891811855,0.6591136482985875,0.023751340882598004,0.7716892070762262,0.774730345919157,-0.0030411388429307795
1178,0.942457231726283,0.8585536547433904,0.08390357698289264,0.6599800140905557,0.6360481569738977,0.023931857116658017,0.7738591230023485,0.773402955782882,0.00045616721946650785
1179,0.9215358931552587,0.8359766277128549,0.08555926544240389,0.6483749633109422,0.6224467985600641,0.025928164750878113,0.7327008380617127,0.7295794649843451,0.003121373077367595
1180,0.8978494623655914,0.8194444444444444,0.07840501792114696,0.6683868737103799,0.6442903159611699,0.024096557749209935,0.7693707125367257,0.7698616240904746,-0.0004909115537489184
1181,0.9188626907073509,0.844729542302358,0.07413314840499297,0.6557605852166382,0.6306411057892346,0.025119479427403557,0.7241747908934231,0.7257947148269032,-0.0016199239334800941
1182,0.9181879648411089,0.8700473292765383,0.0481406355645706,0.667625427667473,0.6466031766002123,0.021022251067260744,0.7469187103434259,0.748044474205485,-0.0011257638620590926
1183,0.8654970760233918,0.8037593984962406,0.0617376775271512,0.6697990851569647,0.6456932762995178,0.024105808857446953,0.7698038815166472,0.7697497488853947,5.413263125253476e-05
1184,0.921583850931677,0.8413043478260869,0.08027950310559018,0.6785201288336175,0.6559989272110169,0.022521201622600517,0.7780689668140626,0.777287089669707,0.0007818771443555139
1185,0.8973627940128297,0.8515324305060584,0.04583036350677128,0.6556117558793206,0.6322012898338993,0.023410466045421296,0.7319389397934868,0.7319817037856218,-4.2763992134986495e-05
1186,0.8955954323001631,0.8274061990212072,0.06818923327895599,0.6712644937073481,0.650193716387958,0.02107077731939011,0.768525045375677,0.7745994094820039,-0.0060743641063268905
1187,0.9025764895330113,0.8234299516908212,0.07914653784219006,0.6812476779975674,0.6564361066361284,0.024811571361438967,0.7757641464785234,0.7793906775412166,-0.0036265310626931724
1188,0.8950570342205323,0.8263878326996197,0.0686692015209126,0.6641473478462554,0.637517384998101,0.026629962848154443,0.7449232648621091,0.7421969837938948,0.0027262810682143757
1189,0.9205246913580247,0.8456018518518519,0.07492283950617284,0.65301553611774,0.6283090441448735,0.02470649197286645,0.7472532341879107,0.7473975765869951,-0.00014434239908445168
1190,0.8763358778625954,0.7954961832061069,0.08083969465648844,0.6813116913482745,0.6535067913090156,0.02780490003925895,0.7715328581737384,0.7721060467598946,-0.0005731885861561814
1191,0.8850931677018633,0.8182453416149069,0.06684782608695639,0.6524810169622872,0.6279674732295829,0.024513543732704313,0.7426435739999352,0.7432911566327627,-0.0006475826328274925
1192,0.8938640132669984,0.8425373134328359,0.05132669983416249,0.664607805034482,0.6425907527754622,0.022017052259019843,0.7597087073796914,0.763013653916435,-0.003304946536743625
1193,0.9122434536447275,0.8601556970983723,0.052087756546355224,0.6478851924973236,0.6272280278824212,0.020657164614902412,0.7280297436084697,0.731454769159089,-0.0034250255506192984
1194,0.9178571428571428,0.8573571428571428,0.0605,0.6523422301734352,0.6295424657947293,0.0227997643787059,0.7416142560934956,0.7411042590962118,0.0005099969972838236
1195,0.9092229484386347,0.8453885257806826,0.06383442265795214,0.6617136606005375,0.6415871526278162,0.020126507972721308,0.7483841363237893,0.7486780586828005,-0.00029392235901115615
1196,0.8907232704402516,0.8238993710691824,0.06682389937106914,0.6545035564257402,0.633511797404993,0.020991759020747236,0.7377857203200646,0.7393809410650982,-0.0015952207450335987
1197,0.8966061562746646,0.8369376479873718,0.059668508287292754,0.6636661580440962,0.6376345065133397,0.026031651530756483,0.7537962389559258,0.7546287190467285,-0.000832480090802612
1198,0.9191919191919192,0.854978354978355,0.06421356421356428,0.6528543538452963,0.6311672905224022,0.021687063322894162,0.7309052802020675,0.7312512775468802,-0.0003459973448127762
1199,0.9173680183626626,0.837566947207345,0.07980107115531754,0.6475729611374614,0.6212151488977445,0.026357812239716893,0.7372884821405038,0.7374747162692297,-0.00018623412872587064
1200,0.9113149847094801,0.8422782874617736,0.06903669724770656,0.6569769632534415,0.6349164174910101,0.022060545762431327,0.7450369192997937,0.7448439934326851,0.00019292586710850657
1201,0.9037245256500351,0.8344342937456078,0.06929023190442729,0.6570391493560382,0.634727831559033,0.022311317797005237,0.7368697579601239,0.7404203568064238,-0.003550598846299935
1202,0.9041731066460588,0.8476043276661513,0.05656877897990742,0.6502359038293993,0.6278779959355829,0.02235790789381642,0.7245524820038732,0.724087648606915,0.0004648333969582419
1203,0.899931926480599,0.8481279782164737,0.05180394826412538,0.6605851680865729,0.6385023482093555,0.022082819877217386,0.7401619947283535,0.7440383094651316,-0.003876314736778075
1204,0.9220877458396369,0.8512102874432678,0.07087745839636916,0.6459401385640798,0.6234605232089847,0.02247961535509513,0.755268081445826,0.7569285128416847,-0.001660431395858697
1205,0.8934865900383142,0.8043678160919541,0.08911877394636014,0.6477335471899457,0.6141181585484564,0.033615388641489274,0.7023221499853867,0.6976779184141113,0.004644231571275359
1206,0.9036568213783404,0.8462728551336147,0.05738396624472564,0.6535589036414462,0.6323837531162397,0.021175150525206465,0.7563098378946946,0.7574177273920917,-0.001107889497397041
1207,0.8953229398663697,0.843652561247216,0.05167037861915369,0.674677634928797,0.6532199344538006,0.0214577004749964,0.7640453341770584,0.7650939041776642,-0.001048570000605764
1208,0.911849710982659,0.8498554913294797,0.061994219653179305,0.6453411196911348,0.623089581929692,0.02225153776144284,0.7432999409351961,0.7443696040025396,-0.0010696630673434626
1209,0.8817131203263087,0.833242692046227,0.048470428280081634,0.6693964708100858,0.6459581167011563,0.02343835410892947,0.7483282985547642,0.7525604541428133,-0.004232155588049014
1210,0.9004524886877828,0.8348416289592759,0.06561085972850689,0.6483579922067172,0.6236063320546991,0.02475166015201813,0.7341199032294481,0.7358036691762984,-0.0016837659468502686
1211,0.8838951310861424,0.8147565543071161,0.06913857677902624,0.6504133604998485,0.6240763093558246,0.02633705114402396,0.7343997581696808,0.735518699562763,-0.0011189413930821068
1212,0.8867647058823529,0.8165441176470589,0.07022058823529398,0.6765555300232297,0.649692737202121,0.026862792821108705,0.7399195031320324,0.7376375328190188,0.0022819703130135816
1213,0.9092198581560283,0.8549645390070921,0.05425531914893622,0.6587089820241909,0.6346760751688011,0.024032906855389835,0.7525171250838163,0.754528498362693,-0.0020113732788766825
1214,0.8829787234042553,0.8279050736497545,0.0550736497545008,0.6766255496661657,0.652926534508478,0.023699015157687686,0.7583594042827188,0.7579363847434968,0.00042301953922196933
1215,0.8615863141524106,0.7985225505443235,0.06306376360808708,0.6891456787298728,0.6624638709647777,0.0266818077650951,0.7657188191122983,0.7654731705675021,0.00024564854479625087
1216,0.8834216502649508,0.817562452687358,0.06585919757759273,0.6517212661193801,0.6264453305660942,0.02527593555328589,0.7438690028919557,0.7500114251472231,-0.006142422255267399
1217,0.8863109048723898,0.82907965970611,0.057231245166279865,0.6551930321792855,0.6302146697117561,0.02497836246752938,0.720443692835683,0.7229859786951087,-0.0025422858594257303
1218,0.8718330849478391,0.8195976154992548,0.05223546944858426,0.6710416362657823,0.6494938640530873,0.021547772212694993,0.77057582995476,0.7765957726057614,-0.006019942651001364
1219,0.9064692127825409,0.8478565861262666,0.058612626656274314,0.6715167944981089,0.6512307466940215,0.02028604780408738,0.7687794768182694,0.7689718219359002,-0.00019234511763077666
1220,0.9081885856079405,0.8078577336641853,0.10033085194375513,0.625919469038448,0.5976203941010374,0.028299074937410573,0.7188625065712689,0.7192766672410892,-0.00041416066982025157
1221,0.8723088344469191,0.8442464736451374,0.028062360801781705,0.6935885867161239,0.6753530700830696,0.01823551663305434,0.7847107815441331,0.7891707683312353,-0.004459986787102244
1222,0.8899348298334541,0.8265749456915279,0.06335988414192617,0.6541819561204621,0.6297482329455695,0.024433723174892674,0.7361344562264227,0.7342158333072712,0.001918622919151458
1223,0.9267175572519084,0.8556488549618321,0.07106870229007634,0.6635225857762643,0.6426014856959121,0.020921100080352195,0.7623456853435486,0.7626918918372884,-0.00034620649373973134
1224,0.8922345483359746,0.8419175911251982,0.05031695721077645,0.6684003911767117,0.6472116181579899,0.021188773018721796,0.7443735879762624,0.7476001641759622,-0.0032265761996997933
1225,0.9158805031446541,0.8371069182389936,0.07877358490566044,0.6599816521986426,0.6346023575368596,0.025379294661783014,0.7418803720335158,0.7434327259570768,-0.0015523539235610118
1226,0.8974151857835219,0.8277867528271404,0.06962843295638144,0.6698895944135586,0.6464002500420307,0.02348934437152783,0.758397050561869,0.7557087121757715,0.0026883383860974996
1227,0.9073275862068966,0.8695402298850576,0.03778735632183894,0.6379432617565792,0.6153803055965569,0.02256295616002235,0.7182322550671758,0.7197100050897158,-0.0014777500225400253
1228,0.9345146379044684,0.8564714946070879,0.07804314329738049,0.6468289295616377,0.6226951511848144,0.02413377837682329,0.7346999102981524,0.7363606203101736,-0.0016607100120211715
1229,0.889168765743073,0.8321578505457599,0.05701091519731316,0.669212523608491,0.6474955343191159,0.021716989289375155,0.7563635457137277,0.7590189374050942,-0.0026553916913665265
1230,0.9341275402943238,0.8822704975473021,0.05185704274702163,0.6500828067476551,0.6301926339319311,0.019890172815723917,0.7435464658977925,0.7453570260618441,-0.0018105601640515667
1231,0.9331779331779332,0.8588189588189588,0.07435897435897443,0.6575961895390743,0.6343549408514578,0.023241248687616456,0.759325992605735,0.7578993049695545,0.0014266876361804792
1232,0.9092356687898089,0.834952229299363,0.07428343949044591,0.6706822353623205,0.6464705408926659,0.024211694469654654,0.7653670142034861,0.7643770584148173,0.0009899557886687838
1233,0.9296657381615598,0.8526462395543175,0.07701949860724233,0.6660423511903352,0.6425698861552881,0.023472465035047074,0.7808684550411967,0.7795037737268761,0.0013646813143206593
1234,0.9019189765458422,0.8419331911869226,0.05998578535891963,0.6450286661861716,0.620923868516349,0.024104797669822653,0.7212382249483191,0.7221285587283199,-0.0008903337800008071
1235,0.9542280837858805,0.8575640031031808,0.09666408068269972,0.6649891066366073,0.6400253171829637,0.024963789453643526,0.7656780085487829,0.7626116363003936,0.0030663722483892375
1236,0.8745128604832424,0.8034294621979734,0.071083398285269,0.6635166897380217,0.6380996279026375,0.02541706183538417,0.7670810355320468,0.7668862512066017,0.0001947843254450632
1237,0.9392831016825165,0.8811265544989026,0.05815654718361385,0.6589443520961351,0.6396230869291252,0.019321265167009938,0.7505902320756448,0.752973516266353,-0.0023832841907082125
1238,0.8794326241134752,0.8348305752561072,0.04460204885736807,0.6593108955205138,0.6376148841658593,0.021696011354654487,0.7285697569715694,0.7300317982365635,-0.0014620412649940517
1239,0.9034749034749034,0.861068211068211,0.04240669240669248,0.6423978854570052,0.6200134852583826,0.022384400198622534,0.7002643990763701,0.6999316950053385,0.0003327040710315865
1240,0.8936,0.8284,0.06519999999999992,0.6655388374590656,0.6425375866823639,0.023001250776701676,0.7520407319175275,0.7548249746980964,-0.0027842427805688796
1241,0.8787388843977365,0.8080032336297494,0.07073565076798716,0.6712127450708655,0.6479796205565962,0.023233124514269288,0.7785661231118289,0.7803842237700159,-0.001818100658186994
1242,0.8954732510288066,0.8384362139917695,0.05703703703703711,0.6358652102988868,0.6127411957700669,0.023124014528819847,0.7198049892383394,0.7216202210754225,-0.0018152318370830978
1243,0.8965277777777778,0.828125,0.06840277777777781,0.6463955185510002,0.6207155651605525,0.025679953390447707,0.7344374854197914,0.7376784454745939,-0.0032409600548025663
1244,0.8833087149187593,0.8281388478581979,0.05516986706056137,0.6627911332304147,0.6414443794496605,0.021346753780754235,0.7533446362216975,0.7594786700009506,-0.006134033779253145
1245,0.9030574198359433,0.8371364653243848,0.06592095451155855,0.6575041914351534,0.6343261678044382,0.023178023630715194,0.75294485815824,0.7552407438512715,-0.0022958856930315186
1246,0.8938381588715665,0.8243504083147736,0.0694877505567929,0.6591125640814844,0.6315491405184643,0.027563423563020106,0.7487948018531694,0.745971096495748,0.00282370535742138
1247,0.8966789667896679,0.82309963099631,0.07357933579335785,0.6480967729621362,0.6219148280963053,0.02618194486583092,0.737561918348178,0.7364657820523136,0.0010961362958643583
1248,0.90390625,0.842734375,0.06117187499999999,0.6534956485634411,0.6260839698488117,0.02741167871462946,0.7048926208531471,0.7010758423324083,0.003816778520738806
1249,0.8737446197991392,0.8207317073170731,0.05301291248206608,0.6639247574403812,0.6360447839461252,0.027879973494255972,0.760181023481911,0.7636875983264482,-0.0035065748445372025
1250,0.8807126258714175,0.8332300542215337,0.04748257164988379,0.6545889482884014,0.6345587056140675,0.020030242674333953,0.7472382134753455,0.7539265157491524,-0.006688302273806901
1251,0.9368794326241134,0.8785106382978723,0.05836879432624109,0.6450436158002831,0.6252366494400687,0.019806966360214395,0.7155101146611607,0.7152160333651515,0.0002940812960091632
1252,0.8804428044280442,0.8222140221402213,0.05822878228782291,0.6441344468940982,0.6171416116279757,0.026992835266122506,0.7116973993401962,0.7111310796631684,0.0005663196770278045
1253,0.9034690799396682,0.8492458521870289,0.054223227752639325,0.6848941539535122,0.6654326032239706,0.019461550729541588,0.7932375622591562,0.7977448292452054,-0.0045072669860491965
1254,0.9007194244604316,0.8281294964028778,0.07258992805755382,0.6643181781063553,0.6362260285585889,0.0280921495477664,0.7455154972702919,0.7460687585133416,-0.0005532612430497741
1255,0.8856031128404669,0.8429571984435797,0.04264591439688714,0.6574544410885523,0.6378133774443148,0.019641063644237566,0.7380513523438443,0.7425413801806301,-0.004490027836785759
1256,0.9086102719033232,0.835725075528701,0.07288519637462221,0.6535475196281539,0.6296158080609856,0.023931711567168334,0.7546876086512859,0.7556129456396571,-0.0009253369883711615
1257,0.9298380878951427,0.8491133384734002,0.08072474942174246,0.6553388965917357,0.628529685194087,0.02680921139764869,0.7486988954976381,0.7456583135738911,0.00304058192374701
1258,0.92790863668808,0.8736616702355461,0.05424696645253391,0.6727576314971294,0.6530107503473214,0.01974688114980805,0.764731410282657,0.764999276473483,-0.00026786619082597163
1259,0.914576802507837,0.836755485893417,0.07782131661442004,0.6561200886589691,0.6321307827421699,0.023989305916799153,0.7464751008267941,0.7467019290558844,-0.00022682822909025901
1260,0.8704918032786885,0.8178688524590164,0.052622950819672054,0.6705874050986378,0.6482760529466218,0.022311352152015962,0.7590639204747663,0.7641486597518687,-0.005084739277102401
1261,0.8835845896147404,0.8157453936348409,0.06783919597989951,0.6559170462699585,0.6322404762679592,0.023676570001999298,0.7643532190870069,0.7662469372736405,-0.0018937181866335306
1262,0.9094427244582043,0.8231424148606811,0.08630030959752322,0.632722331975984,0.6042367798376509,0.028485552138333148,0.7080486772741711,0.7059714961257866,0.0020771811483845104
1263,0.916734693877551,0.8395918367346938,0.07714285714285718,0.6489805890342286,0.6251759884248835,0.023804600609345083,0.7411595971103089,0.7400032961163358,0.001156300993973125
1264,0.8776119402985074,0.8107462686567164,0.06686567164179102,0.6681687066818194,0.6457116958252034,0.022457010856616,0.7634086448515084,0.7681744401225457,-0.004765795271037265
1265,0.8956953642384106,0.814569536423841,0.08112582781456956,0.6544430567173918,0.6318193430851315,0.022623713632260234,0.7495743114782843,0.7509697768002761,-0.0013954653219917512
1266,0.8890577507598785,0.8145136778115502,0.07454407294832832,0.635823666287661,0.6107085843410553,0.02511508194660561,0.7065927622223585,0.7070986590690097,-0.0005058968466512548
1267,0.9200298953662183,0.8595665171898356,0.0604633781763827,0.6751531211131928,0.6519348537590758,0.023218267354117028,0.768031991144684,0.7649118108159461,0.0031201803287379537
1268,0.897943640517898,0.828027418126428,0.06991622239147,0.6702648658393909,0.6476235156998781,0.02264135013951285,0.7851242348264393,0.7896234013969874,-0.004499166570548052
1269,0.8869230769230769,0.8460000000000001,0.04092307692307684,0.6634764510048407,0.6437192754960269,0.01975717550881373,0.7489404392339875,0.7547976073465573,-0.005857168112569866
1270,0.8764215314632298,0.8285064442759665,0.04791508718726323,0.6392441549388382,0.6161651215855092,0.02307903335332906,0.7227498449913241,0.7269258039383912,-0.0041759589470671266
1271,0.9119943222143364,0.8363378282469837,0.07565649396735274,0.6634966694182975,0.6391750685207213,0.02432160089757629,0.7503237837037646,0.7498004070490736,0.0005233766546910434
1272,0.9062049062049062,0.8521645021645021,0.05404040404040411,0.6525890128826205,0.6286891439048862,0.02389986897773433,0.7369742683893971,0.7354296020077582,0.0015446663816388595
1273,0.90056134723336,0.8526864474739375,0.047874899759422496,0.664159530676301,0.6433630888392363,0.02079644183706464,0.757961461367822,0.7589631756048176,-0.0010017142369955767
1274,0.8794765840220385,0.8231404958677686,0.05633608815426994,0.658867739336277,0.6391136896676249,0.01975404966865202,0.7431916304833781,0.7461147311331469,-0.0029231006497687506
1275,0.8921232876712328,0.8185787671232877,0.07354452054794514,0.6695892968070276,0.6461871440748049,0.02340215273222268,0.764344737779038,0.7624200867224874,0.001924651056550597
1276,0.9006734006734006,0.8087542087542087,0.09191919191919196,0.6781389593652688,0.6507958749118117,0.027343084453457123,0.7730610502486164,0.7725578556589529,0.0005031945896635248
1277,0.8752922837100545,0.8045985970381917,0.07069368667186282,0.6441153660335754,0.6172762123512059,0.026839153682369554,0.7217266358736073,0.7246396198822553,-0.002912984008648034
1278,0.9053117782909931,0.8168591224018475,0.08845265588914553,0.6487886486755032,0.6216458991473847,0.02714274952811857,0.7309458743937473,0.7316604700787837,-0.000714595685036401
1279,0.9046474358974359,0.8207532051282052,0.08389423076923075,0.6552915501009114,0.6267997767600094,0.028491773340902027,0.7391511055169825,0.7373076647881216,0.00184344072886089
1280,0.8904761904761904,0.8153174603174603,0.07515873015873009,0.6620098904520312,0.6357606210625631,0.026249269389468033,0.7511908207572752,0.753767024741222,-0.0025762039839468676
1281,0.9169354838709678,0.8455645161290322,0.07137096774193563,0.6381325629910976,0.6137448772456824,0.024387685745415166,0.7073110085726773,0.7056960182704264,0.0016149903022508738
1282,0.882943143812709,0.7976588628762542,0.08528428093645479,0.6371449636162889,0.6108908441506566,0.026254119465632275,0.7235238853127002,0.7247749981910483,-0.0012511128783481151
1283,0.8573508005822417,0.8160116448326054,0.041339155749636314,0.6511667254125543,0.6264728721038759,0.02469385330867835,0.7137421341540728,0.717975489616469,-0.004233355462396116
1284,0.885558583106267,0.8378746594005448,0.047683923705722164,0.6549416936449344,0.6311231398258407,0.023818553819093702,0.7246402250001118,0.7284059745270589,-0.003765749526947082
1285,0.8554396423248882,0.8141579731743667,0.04128166915052156,0.6680851578079459,0.6474354636605296,0.020649694147416242,0.7454797661833189,0.7554218315685599,-0.009942065385241006
1286,0.896877269426289,0.8484386347131444,0.04843863471314458,0.6815109342502528,0.6643839416040482,0.017126992646204542,0.7666933784450932,0.7712417013131828,-0.004548322868089594
1287,0.8962472406181016,0.8362766740250184,0.0599705665930832,0.6641146192212461,0.6414810692102173,0.022633550011028847,0.7472580969794579,0.7448260849670927,0.0024320120123652034
1288,0.899919935948759,0.8318654923939152,0.0680544435548438,0.644851793196806,0.6202203632005465,0.024631429996259446,0.7310503982747197,0.7320749370764099,-0.001024538801690178
1289,0.9054421768707483,0.8506802721088436,0.05476190476190479,0.6534894960888774,0.6329692505290121,0.020520245559865313,0.7333015984201565,0.7385407230310232,-0.00523912461086673
