replicate,scope,score,auroc,auprc,valid_strata
778,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4947026513785726,0.340196937656027,
778,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4947026513785726,0.340196937656027,
779,OVERALL,SOURCE_STATE,0.5214526936796311,0.3451621028045882,
779,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.48563984164950413,0.3377624123409044,
779,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6506674105420597,0.48406738123232274,
779,OVERALL,CHANGE_MAGNITUDE_ONLY,0.515743054360277,0.3692912192639386,
779,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.515743054360277,0.3692912192639386,
780,OVERALL,SOURCE_STATE,0.4829758286293241,0.3758291688113747,
780,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4532117527862209,0.3601176727138971,
780,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6110406715877841,0.4949040508344383,
780,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5001331596468375,0.41408970103305115,
780,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5001331596468375,0.41408970103305115,
781,OVERALL,SOURCE_STATE,0.5104717443450002,0.3584793591759577,
781,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4702999664697841,0.3329900033479681,
781,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6161821980346135,0.4333984933317578,
781,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5107425653194397,0.3793074559996202,
781,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5107425653194397,0.3793074559996202,
782,OVERALL,SOURCE_STATE,0.5429745321513999,0.3872765423704582,
782,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4649894470240608,0.33666757551134985,
782,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6271450682425778,0.4614271075515257,
782,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4936119318981286,0.37431708163769783,
782,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4936119318981286,0.37431708163769783,
783,OVERALL,SOURCE_STATE,0.5368589639255463,0.3613876379203137,
783,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4861359774477698,0.3159439066928825,
783,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.5953684594300743,0.4051727087183719,
783,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5218165482848195,0.36263172595968024,
783,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5218165482848195,0.36263172595968024,
784,OVERALL,SOURCE_STATE,0.5547009888557526,0.418469273073966,
784,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.523196627575846,0.3838823685244131,
784,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6621185281521178,0.5259081495519997,
784,OVERALL,CHANGE_MAGNITUDE_ONLY,0.503929636522636,0.3730348996270654,
784,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.503929636522636,0.3730348996270654,
785,OVERALL,SOURCE_STATE,0.5557562467539963,0.3992994575184301,
785,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.46498932425414047,0.3407957627413737,
785,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6570835016446418,0.4911556056947049,
785,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4423250043280051,0.33626103404489804,
785,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4423250043280051,0.33626103404489804,
786,OVERALL,SOURCE_STATE,0.5505216622458001,0.37338576280748825,
786,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5193692897141173,0.3519121966208053,
786,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6650338933097554,0.47702950883717593,
786,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5110934276451518,0.3470490817121946,
786,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5110934276451518,0.3470490817121946,
787,OVERALL,SOURCE_STATE,0.49080050031269545,0.3681753660678627,
787,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4588242651657286,0.3692096878968629,
787,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.621863664790494,0.5002149793927055,
787,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48663539712320203,0.3802970807163036,
787,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48663539712320203,0.3802970807163036,
788,OVERALL,SOURCE_STATE,0.5264618131681849,0.3478867289140091,
788,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47276405307054226,0.33586165709842336,
788,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6538435458716634,0.4785594927584127,
788,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49142237190063964,0.35223591100162543,
788,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49142237190063964,0.35223591100162543,
789,OVERALL,SOURCE_STATE,0.4906550949716418,0.3276460940414885,
789,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4355245961960591,0.30189351365353406,
789,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.5850938296981463,0.40001480372006193,
789,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49511819116135664,0.36497293204653675,
789,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49511819116135664,0.36497293204653675,
790,OVERALL,SOURCE_STATE,0.48051199467563577,0.38266425351694844,
790,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4578180802576612,0.3614113311376061,
790,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6188444465572874,0.494910552395042,
790,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5491463784220628,0.4541794719064465,
790,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5491463784220628,0.4541794719064465,
791,OVERALL,SOURCE_STATE,0.5252095052232809,0.40992226977126467,
791,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49904144185512567,0.3702143310615647,
791,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6337791298358397,0.48107687697556045,
791,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5390540695672139,0.40693106251455086,
791,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5390540695672139,0.40693106251455086,
792,OVERALL,SOURCE_STATE,0.4638163003526049,0.3255233387456935,
792,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.45538369504570064,0.33949118090060554,
792,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6307370189072126,0.47585169413520284,
792,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5028271661039179,0.3804727898982837,
792,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5028271661039179,0.3804727898982837,
793,OVERALL,SOURCE_STATE,0.4858238896745959,0.35250776749303175,
793,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4706492907392457,0.3486620885127746,
793,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6132237524962216,0.4592565899333571,
793,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5035053323540659,0.38380654770341976,
793,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5035053323540659,0.38380654770341976,
794,OVERALL,SOURCE_STATE,0.5172617272907971,0.3466732339089308,
794,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4529666070363745,0.319024298669525,
794,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6333979328165373,0.4768305909867566,
794,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49111757105943155,0.36526605133509527,
794,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49111757105943155,0.36526605133509527,
795,OVERALL,SOURCE_STATE,0.5306997039114851,0.36832958108731384,
795,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47352585080495324,0.3421064818714288,
795,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6491171287805229,0.48518111834604355,
795,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4895320123230362,0.36146999804901536,
795,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4895320123230362,0.36146999804901536,
796,OVERALL,SOURCE_STATE,0.5264908851099911,0.35593457694600716,
796,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.48260634038343775,0.3544252116104616,
796,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6249646709689576,0.4711362444695545,
796,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5107282490932216,0.3807473449803061,
796,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5107282490932216,0.3807473449803061,
797,OVERALL,SOURCE_STATE,0.5214733542319749,0.39154248731114893,
797,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4765830721003135,0.34050481564679,
797,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6253542319749217,0.48200001995407293,
797,OVERALL,CHANGE_MAGNITUDE_ONLY,0.525398119122257,0.3869879669561986,
797,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.525398119122257,0.3869879669561986,
798,OVERALL,SOURCE_STATE,0.510251454973566,0.3889695529048573,
798,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.45583988626771516,0.3514425216205488,
798,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6298480607756897,0.48969716386511813,
798,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4744935359189658,0.38460341701197887,
798,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4744935359189658,0.38460341701197887,
799,OVERALL,SOURCE_STATE,0.4867768595041322,0.35045441830081414,
799,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.45515938606847695,0.3279369297115613,
799,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6169067296340024,0.449373394342237,
799,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4730342384887839,0.37342122534296546,
799,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4730342384887839,0.37342122534296546,
800,OVERALL,SOURCE_STATE,0.5330519033504202,0.39753747346213486,
800,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4716360677935244,0.3703826725648035,
800,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.653971974580273,0.5230902058253931,
800,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49804857511847933,0.38478979362836163,
800,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49804857511847933,0.38478979362836163,
801,OVERALL,SOURCE_STATE,0.5185909980430528,0.41441574321222097,
801,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4965877282072878,0.39230329341245007,
801,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6396244643166786,0.5235404597192397,
801,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5045703386261735,0.40222430627395855,
801,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5045703386261735,0.40222430627395855,
802,OVERALL,SOURCE_STATE,0.584448403964178,0.4510544264186588,
802,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5141843971631206,0.3955185283146829,
802,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6844553913519431,0.5386628997420821,
802,OVERALL,CHANGE_MAGNITUDE_ONLY,0.47568971340064514,0.3766605160895612,
802,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.47568971340064514,0.3766605160895612,
803,OVERALL,SOURCE_STATE,0.5262934981684981,0.39155511406726834,
803,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4887534340659341,0.3723379062935224,
803,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6347699175824176,0.480054477326756,
803,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5118131868131868,0.39645746742606836,
803,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5118131868131868,0.39645746742606836,
804,OVERALL,SOURCE_STATE,0.5177738927738929,0.3745602857864694,
804,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4569964349376114,0.3452205802726549,
804,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6414998400292518,0.5138049122699493,
804,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4862596553773024,0.38626037483631026,
804,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4862596553773024,0.38626037483631026,
805,OVERALL,SOURCE_STATE,0.5156250947205063,0.34350105806119063,
805,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4438496838608381,0.3039606699821624,
805,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.62940488242533,0.4462241076665516,
805,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4616662322152777,0.3449888578067593,
805,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4616662322152777,0.3449888578067593,
806,OVERALL,SOURCE_STATE,0.5009414398941516,0.31673806521390574,
806,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4688370672875081,0.313470030642112,
806,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6250524789130185,0.4168305070063818,
806,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4919468722567841,0.3351092493675709,
806,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4919468722567841,0.3351092493675709,
807,OVERALL,SOURCE_STATE,0.5194443683388585,0.38746446474953783,
807,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5030493986136606,0.39682838212518207,
807,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6455354941231267,0.5169066866555454,
807,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4982574865064796,0.38715338783541875,
807,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4982574865064796,0.38715338783541875,
808,OVERALL,SOURCE_STATE,0.5128157755360947,0.34150098108548466,
808,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4574696079518161,0.30421448359831726,
808,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6479018093584107,0.46655106034147703,
808,OVERALL,CHANGE_MAGNITUDE_ONLY,0.50861569917107,0.36610428986914356,
808,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.50861569917107,0.36610428986914356,
809,OVERALL,SOURCE_STATE,0.5255141035133393,0.3647088903436762,
809,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47647424108528985,0.3282793805043901,
809,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6387542095583845,0.4603799993689542,
809,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4794478014760324,0.34926669508315156,
809,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4794478014760324,0.34926669508315156,
810,OVERALL,SOURCE_STATE,0.5138119593654984,0.38506007054096464,
810,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.46698446743818794,0.3593165966370654,
810,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6379251420086266,0.5009572593426204,
810,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4707438659344285,0.3835531789437585,
810,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4707438659344285,0.3835531789437585,
811,OVERALL,SOURCE_STATE,0.5147924085206316,0.36638327959715994,
811,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47565442687393905,0.3368008162051914,
811,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6206302408393001,0.44793267768413525,
811,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5272364105116718,0.39866589914203,
811,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5272364105116718,0.39866589914203,
812,OVERALL,SOURCE_STATE,0.5199124169052356,0.35966613348106324,
812,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.46691979232374214,0.3192537608016053,
812,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6481998156145373,0.4600137267986695,
812,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46623441215003153,0.3444094772106022,
812,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46623441215003153,0.3444094772106022,
813,OVERALL,SOURCE_STATE,0.5196146109808495,0.35988360498048866,
813,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5087837274902105,0.3817789949159053,
813,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6495852128685178,0.4817306694556914,
813,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5166956283697735,0.3801403234935503,
813,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5166956283697735,0.3801403234935503,
814,OVERALL,SOURCE_STATE,0.5089312484144007,0.35358614634670604,
814,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4755644733504002,0.337364123274007,
814,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6385121889342467,0.48737863920193,
814,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5018219977398002,0.36358467367037894,
814,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5018219977398002,0.36358467367037894,
815,OVERALL,SOURCE_STATE,0.5373501566038072,0.38550429743701714,
815,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4606232058909182,0.3387105131865018,
815,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6520542734712556,0.49641071568572187,
815,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5178534283455862,0.3943650321337375,
815,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5178534283455862,0.3943650321337375,
816,OVERALL,SOURCE_STATE,0.5404316078658185,0.4055658399617898,
816,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4783894833236939,0.36206592468816423,
816,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6452429149797572,0.5173032796700809,
816,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5065367746288799,0.39619770654654834,
816,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5065367746288799,0.39619770654654834,
817,OVERALL,SOURCE_STATE,0.49845643576986864,0.31512394466923155,
817,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4333460900625079,0.3004932650923893,
817,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.5878428370965685,0.38628118739456374,
817,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49495152442913637,0.3550344603319842,
817,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49495152442913637,0.3550344603319842,
818,OVERALL,SOURCE_STATE,0.5432443786874166,0.3805812056352593,
818,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49809121961020686,0.3624754328387224,
818,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6520296393714115,0.481289769959397,
818,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48908311566539414,0.3649980292103815,
818,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48908311566539414,0.3649980292103815,
819,OVERALL,SOURCE_STATE,0.5085119309991541,0.3304090230171929,
819,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4656842305905339,0.3143485161263138,
819,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6245160291156885,0.43836922111454024,
819,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4938826080223014,0.3444253915220028,
819,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4938826080223014,0.3444253915220028,
820,OVERALL,SOURCE_STATE,0.5534274454901351,0.34163431446725934,
820,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4483938710430116,0.27354077521113124,
820,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6548183868709652,0.42897310577946135,
820,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46405978584947244,0.3126523292195419,
820,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46405978584947244,0.3126523292195419,
821,OVERALL,SOURCE_STATE,0.5275220315398887,0.39341680229141696,
821,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4786178107606679,0.3699804003657832,
821,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6477388682745826,0.5112911647562446,
821,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48034554730983303,0.37989227012871013,
821,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48034554730983303,0.37989227012871013,
822,OVERALL,SOURCE_STATE,0.5098923100617233,0.3511949548910827,
822,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4857124240306129,0.3543402204941335,
822,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6295833382696159,0.4753672697420726,
822,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5117137982916514,0.37848828627393,
822,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5117137982916514,0.37848828627393,
823,OVERALL,SOURCE_STATE,0.47606389711652874,0.29004347623399407,
823,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49499379762537654,0.3108665338058685,
823,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.639736968684337,0.4155416907780175,
823,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5133604212551581,0.33031456469623466,
823,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5133604212551581,0.33031456469623466,
824,OVERALL,SOURCE_STATE,0.4476114970301017,0.33897880952762705,
824,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4451890164099466,0.33706145258225095,
824,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.5983212523910199,0.4591382801684767,
824,OVERALL,CHANGE_MAGNITUDE_ONLY,0.552048726467331,0.44470331903992444,
824,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.552048726467331,0.44470331903992444,
825,OVERALL,SOURCE_STATE,0.5104088822461834,0.381234833339624,
825,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4783103804135085,0.36700280596459733,
825,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6410032857668173,0.4895895281894979,
825,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5393609954568639,0.42041282010659636,
825,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5393609954568639,0.42041282010659636,
826,OVERALL,SOURCE_STATE,0.557891032784001,0.3849852146268437,
826,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5257638848161399,0.34662763564538507,
826,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6778546712802769,0.4788124915184231,
826,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49623482493695387,0.3329685998356403,
826,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49623482493695387,0.3329685998356403,
827,OVERALL,SOURCE_STATE,0.5273373672385621,0.34750746770986385,
827,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.451452716503268,0.2926107356907467,
827,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6083792892156863,0.413123937272591,
827,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49714052287581695,0.35224604082318645,
827,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49714052287581695,0.35224604082318645,
828,OVERALL,SOURCE_STATE,0.5364188932506015,0.3274677289222462,
828,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4686336583512727,0.30573900737940485,
828,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6404900595162719,0.425019102882807,
828,OVERALL,CHANGE_MAGNITUDE_ONLY,0.45538812207167284,0.30366071156701224,
828,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.45538812207167284,0.30366071156701224,
829,OVERALL,SOURCE_STATE,0.5462401428358875,0.4183826276038267,
829,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4994851956554084,0.3790582837559554,
829,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6346853146853146,0.5055366238310095,
829,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5003124535039429,0.40342925344574077,
829,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5003124535039429,0.40342925344574077,
830,OVERALL,SOURCE_STATE,0.5559587813620072,0.3955921392090682,
830,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4939684139784946,0.37042637217663066,
830,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6707213261648746,0.4960650588090669,
830,OVERALL,CHANGE_MAGNITUDE_ONLY,0.47136816756272404,0.35505527439022544,
830,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.47136816756272404,0.35505527439022544,
831,OVERALL,SOURCE_STATE,0.4820907799297091,0.3738934569399821,
831,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.447917445599342,0.36047413139110474,
831,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.5874149405518583,0.4757480913924398,
831,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5349024153144395,0.44206367680603237,
831,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5349024153144395,0.44206367680603237,
832,OVERALL,SOURCE_STATE,0.5420947047522077,0.37462118080124346,
832,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47437832203009755,0.3340887083455609,
832,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.649914846936611,0.4808178386318281,
832,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5008727431407844,0.3684873830972517,
832,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5008727431407844,0.3684873830972517,
833,OVERALL,SOURCE_STATE,0.5550009340992947,0.3966384888758796,
833,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49154056326187473,0.37967832324937517,
833,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6530988744103498,0.5109500554653985,
833,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5078668674980151,0.38173514806195585,
833,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5078668674980151,0.38173514806195585,
834,OVERALL,SOURCE_STATE,0.5276424121050288,0.3878890339778899,
834,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4854695149087672,0.3560141327135765,
834,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.632343124165554,0.4823767789155907,
834,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5210558522474411,0.405351568151769,
834,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5210558522474411,0.405351568151769,
835,OVERALL,SOURCE_STATE,0.5057478680101819,0.40626723998858716,
835,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49107320906990115,0.3986150791756417,
835,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6475853089185797,0.5129855171896741,
835,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5028387429764571,0.4109724943761531,
835,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5028387429764571,0.4109724943761531,
836,OVERALL,SOURCE_STATE,0.5123578784451456,0.3786349475908237,
836,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5111732841240549,0.3680475939501897,
836,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6394547294481814,0.505458623066863,
