path,relpath,size_bytes,sha256,suffix,category,syntax_ok,route_tokens
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\R13B_NEOPOLYP_PL_CONF90_PREDICTION_LOCK.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\R13B_NEOPOLYP_PL_CONF90_PREDICTION_LOCK.json,2002,d1275dba4d4e898c3cdff503ad94ae58a43a4793faf6ee7ca418fb8c39d8e944,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\R13B_state_prediction_summary.csv,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\R13B_state_prediction_summary.csv,1417,7fd083cffa97dd95966f38e0c9da9d3fe48c23820940fea0432f709ce717bbde,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\deeplabv3_r50_seed20260817_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\deeplabv3_r50_seed20260817_pl_lock.json,1392,196badf9886444163903e7ef7bddba464d5ee5c8d29fe97c1836bb21698414d0,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\deeplabv3_r50_seed20260818_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\deeplabv3_r50_seed20260818_pl_lock.json,1392,b819bc7c3a2cd4b0c1d2d8e99e5a45f348dbf8062d9a0afb750aceaf94d3001d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\deeplabv3_r50_seed20260819_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\deeplabv3_r50_seed20260819_pl_lock.json,1392,b194980172384b835890797c830c944651db1d545238df8ec631e25dc716d8eb,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\pranet_seed20260817_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\pranet_seed20260817_pl_lock.json,1378,5fd4201f6aad43299d3318e4e184fb56c62bdf7ba8b82c62eefaee017110b4ec,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\pranet_seed20260818_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\pranet_seed20260818_pl_lock.json,1378,ce5a72bc8312a30069bacb27aefad9482e2bd47b0a31369fb263076f3359d271,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\pranet_seed20260819_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\pranet_seed20260819_pl_lock.json,1378,edba1b2792ad4ef62b66e15863fa06c727c302ab1a7a6a755bc6a0de04a1d00e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\segformer_b0_seed20260820_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\segformer_b0_seed20260820_pl_lock.json,1390,5ea634243bcc80c68252d61c679cf62700712a954030cede0b20c70932fc922e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\segformer_b0_seed20260821_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\segformer_b0_seed20260821_pl_lock.json,1390,d229979f98cedac0f2ced23e98251d7dff6755b3aeb09aaf69621166b68d99cd,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\segformer_b0_seed20260822_pl_lock.json,outputs\Q1_R13B_full_neopolyp_pl_conf90_prediction_lock_fix2_v1\state_predictions\segformer_b0_seed20260822_pl_lock.json,1390,105f97eee658d44f2ea8111e915720dec6f07b85f4968b9e64e549fc9c713717,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13C_pl_conf90_gt_utility_reveal_and_outcome_lock_fix1_v1\R13C_PL_family_summary.csv,outputs\Q1_R13C_pl_conf90_gt_utility_reveal_and_outcome_lock_fix1_v1\R13C_PL_family_summary.csv,467,ce4d4e08021f4f5ce2f3fdb7c344ca283ec53198622aae83384bee3e697488ff,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13C_pl_conf90_gt_utility_reveal_and_outcome_lock_fix1_v1\R13C_PL_OUTCOME_LOCK.json,outputs\Q1_R13C_pl_conf90_gt_utility_reveal_and_outcome_lock_fix1_v1\R13C_PL_OUTCOME_LOCK.json,1514,a676040f2e1db8d118f49efc0e3ec36821b3abe0c96a13e2c4e9054e9cfeb6d9,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13D_pl_conf90_frozen_safety_transfer_evaluation_fix2_v1\R13D_locked_score_pl_evaluation_panel.csv,outputs\Q1_R13D_pl_conf90_frozen_safety_transfer_evaluation_fix2_v1\R13D_locked_score_pl_evaluation_panel.csv,3074811,0a7acffdc9eb7bf685a8134f1c973ba7ef5f31a5ee6b544696d4f51bb51d5fc8,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13D_pl_conf90_frozen_safety_transfer_evaluation_fix2_v1\R13D_PL_SAFETY_TRANSFER_EVALUATION_LOCK.json,outputs\Q1_R13D_pl_conf90_frozen_safety_transfer_evaluation_fix2_v1\R13D_PL_SAFETY_TRANSFER_EVALUATION_LOCK.json,3109,5f9a73008c3747759deb5da7c47e015f6cad130478e903cc8acd4c71ec6e2ce7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R13E_cross_action_harm_semantics_diagnostic_lock_fix1_v1\R13E_CROSS_ACTION_HARM_SEMANTICS_LOCK.json,outputs\Q1_R13E_cross_action_harm_semantics_diagnostic_lock_fix1_v1\R13E_CROSS_ACTION_HARM_SEMANTICS_LOCK.json,1849,5325fcb8cdad304f0723b2aa82f782a24a8cc1a46c3586db5dc00756d81de206,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14A_source_training_dataset_identity_audit_fix1_v1\R14A_dataset_token_audit.csv,outputs\Q1_R14A_source_training_dataset_identity_audit_fix1_v1\R14A_dataset_token_audit.csv,323,db445c1154b1e930ea03300a5c4c11bc2cb433effd4d18402e4e0c88a3dcf469,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14A_source_training_dataset_identity_audit_fix1_v1\R14A_SOURCE_DATASET_IDENTITY_AUDIT_LOCK.json,outputs\Q1_R14A_source_training_dataset_identity_audit_fix1_v1\R14A_SOURCE_DATASET_IDENTITY_AUDIT_LOCK.json,1333,d25cabd2982504ff059de1b5f2bd0e3455828a6505e7edba09d8851f04cbac25,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B1_sunseg_dual_archive_asset_inventory_fix1_v1\R14B1_archive_summary.csv,outputs\Q1_R14B1_sunseg_dual_archive_asset_inventory_fix1_v1\R14B1_archive_summary.csv,721,a08f00573ecfe6802747ef807333b5214b1216b1e84750195ccc574ff410fc89,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B1_sunseg_dual_archive_asset_inventory_fix1_v1\R14B1_SUNSEG_DUAL_ARCHIVE_ASSET_LOCK.json,outputs\Q1_R14B1_sunseg_dual_archive_asset_inventory_fix1_v1\R14B1_SUNSEG_DUAL_ARCHIVE_ASSET_LOCK.json,1779,bede66f60f97fa9f123b22b9ccdac8a8d299366b04fb7164fbda80221b6a22b9,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_annotation_level4_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_annotation_level4_summary.csv,24737,b4bd0e67a7e00076b2e41b0eae7a426458cd9abf9b04b7450730eb3fc84b6998,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_annotation_level5_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_annotation_level5_summary.csv,9603735,bc5e907b3eb7211c3cf6ac85fc6566972b0ebd3d8e9ed7be26117da1061576d8,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_annotation_level6_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_annotation_level6_summary.csv,25711435,b9a59d565915f187c5bf6683bd8db77518325a020681fd8d4d2842356485260b,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_candidate_filename_token1_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_candidate_filename_token1_summary.csv,347,4715480169c0dfd3b32b260507bc206c8bc6bca64d8d5607c7ab43db17b90883,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_candidate_parent_identity_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_candidate_parent_identity_summary.csv,9978,18dab22911f3cb5509715b8e64387b04e9aa599e79137091a0dab382a08896b5,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_raw_level4_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_raw_level4_summary.csv,73365,c3c47a7129810c2ff8b73d5d25385457ec193f32b4ceb42f8bb0e14c40660dbc,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_raw_level5_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_raw_level5_summary.csv,26010691,8cc05b96a7c7b0f94cb868e865bb566f9c040d4b606f98ff8c664fcd337d478b,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_raw_level6_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_raw_level6_summary.csv,69279842,,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_SUNSEG_DEEP_SCHEMA_PAIRING_IDENTITY_LOCK.json,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_SUNSEG_DEEP_SCHEMA_PAIRING_IDENTITY_LOCK.json,1463,90d65d1513fcd05b256a551e0d2f27374a711644f2e970be93e7d27c978cf9a7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_text_metadata_dump.txt,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix1_v1\R14B2_text_metadata_dump.txt,2430751,eab4dd458e18fe004f2168edfc0a181cc673f3d14bf34e79b5887497e2d25f25,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix2_v1\R14B2_fix2_filtered_member_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix2_v1\R14B2_fix2_filtered_member_summary.csv,170,83aec6e0a3ce32be9fb44dce7420c47e02d8fa7bfc78d74908cc091894503010,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix2_v1\R14B2_FIX2_REAL_IMAGE_PAIRING_CASE_IDENTITY_LOCK.json,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix2_v1\R14B2_FIX2_REAL_IMAGE_PAIRING_CASE_IDENTITY_LOCK.json,3315,ef701059a171ed0c961feb28e248bdd69475e6c4be68f9401c6470edaac6de06,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix2_v1\R14B2_fix2_split_case_clip_summary.csv,outputs\Q1_R14B2_sunseg_deep_schema_pairing_identity_audit_fix2_v1\R14B2_fix2_split_case_clip_summary.csv,1236,cae0f3858ef4b5afce76b935338903f4f70edc8165f15874f66896c80a7ca1bf,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B3_sunseg_unseen_case_balanced_candidate_lock_fix1_v1\R14B3_SUNSEG_CASE_BALANCED_SAMPLING_SUMMARY.csv,outputs\Q1_R14B3_sunseg_unseen_case_balanced_candidate_lock_fix1_v1\R14B3_SUNSEG_CASE_BALANCED_SAMPLING_SUMMARY.csv,1325,67d80ec8aca669981fc03798488f9f998fd38f5b512f6037850b8aa2b0beae63,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B3_sunseg_unseen_case_balanced_candidate_lock_fix1_v1\R14B3_SUNSEG_PRECONTAMINATION_CANDIDATE_LOCK.json,outputs\Q1_R14B3_sunseg_unseen_case_balanced_candidate_lock_fix1_v1\R14B3_SUNSEG_PRECONTAMINATION_CANDIDATE_LOCK.json,2661,564a8a6533fb96914115bd505bc5405fe3a1faad7f7c3974ae94e5bed74d3d4b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B3_sunseg_unseen_case_balanced_candidate_lock_fix1_v1\R14B3_SUNSEG_PRECONTAMINATION_CANDIDATE_MANIFEST.csv,outputs\Q1_R14B3_sunseg_unseen_case_balanced_candidate_lock_fix1_v1\R14B3_SUNSEG_PRECONTAMINATION_CANDIDATE_MANIFEST.csv,545855,f38cc8e5af4a007df3394ec95fa621c0b819f488bdd797ddad9338ac12491b4d,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4A_reference_asset_schema_path_preflight_fix1_v1\R14B4A_REFERENCE_ASSET_PREFLIGHT_LOCK.json,outputs\Q1_R14B4A_reference_asset_schema_path_preflight_fix1_v1\R14B4A_REFERENCE_ASSET_PREFLIGHT_LOCK.json,5550,f1bb67108d1b79faadcfa0f8d1df7b4b9f3e195d64a86413c8952d41683079c9,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4A_reference_asset_schema_path_preflight_fix1_v1\R14B4A_reference_manifest_schema_summary.csv,outputs\Q1_R14B4A_reference_asset_schema_path_preflight_fix1_v1\R14B4A_reference_manifest_schema_summary.csv,953,36b011ad135fb5a129ddbd8ef0a6175e1b7a0f29b123ed934082fc0236dab507,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4A_reference_asset_schema_path_preflight_fix1_v1\R14B4A_reference_path_resolution_summary.csv,outputs\Q1_R14B4A_reference_asset_schema_path_preflight_fix1_v1\R14B4A_reference_path_resolution_summary.csv,322,335c4754fb0569af24c9b09082bbe6efad1cef3bc959a40e867430646d003144,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4B1_neopolyp_pixel_hash_recipe_audit_fix1_v1\R14B4B1_NEOPOLYP_PIXEL_HASH_PER_IMAGE_AUDIT.csv,outputs\Q1_R14B4B1_neopolyp_pixel_hash_recipe_audit_fix1_v1\R14B4B1_NEOPOLYP_PIXEL_HASH_PER_IMAGE_AUDIT.csv,217082,961d10784ff514bbb332f4e514441746c61406cfea87cb7835792eec4d9a26a4,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4B1_neopolyp_pixel_hash_recipe_audit_fix1_v1\R14B4B1_NEOPOLYP_PIXEL_HASH_RECIPE_AUDIT_LOCK.json,outputs\Q1_R14B4B1_neopolyp_pixel_hash_recipe_audit_fix1_v1\R14B4B1_NEOPOLYP_PIXEL_HASH_RECIPE_AUDIT_LOCK.json,1586,6a0ba7f6515f0c6d842189ece183bfc3a6e1a22c14875b0c69f8696a798af333,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4B2_neopolyp_historical_hash_code_lineage_audit_fix1_v1\R14B4B2_HISTORICAL_HASH_CODE_AUDIT.json,outputs\Q1_R14B4B2_neopolyp_historical_hash_code_lineage_audit_fix1_v1\R14B4B2_HISTORICAL_HASH_CODE_AUDIT.json,486118,d44f087d842f16addbc4fe37b3800227059c991937aa6d1dfd5d7d51b242022b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4B2_neopolyp_historical_hash_code_lineage_audit_fix1_v1\R14B4B2_HISTORICAL_HASH_CODE_LINEAGE_LOCK.json,outputs\Q1_R14B4B2_neopolyp_historical_hash_code_lineage_audit_fix1_v1\R14B4B2_HISTORICAL_HASH_CODE_LINEAGE_LOCK.json,1153,1be65bd6a2c314c5edcb74faf2fdf32f8888bf1f8f62e0d27336a7e105a51fd5,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4B3_neopolyp_exact_historical_hash_recipe_verification_fix1_v1\R14B4B3_NEOPOLYP_HISTORICAL_HASH_RECIPE_LOCK.json,outputs\Q1_R14B4B3_neopolyp_exact_historical_hash_recipe_verification_fix1_v1\R14B4B3_NEOPOLYP_HISTORICAL_HASH_RECIPE_LOCK.json,1547,e213c7e7a2b5c1ca9dd0c7a301c94047d4fbf0e5f29ac5d690e0643c92e46991,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4B_sunseg_selected_rgb_contamination_audit_fix3_v1\R14B4B_FIX3_FINAL_CONFIRMATORY_MANIFEST.csv,outputs\Q1_R14B4B_sunseg_selected_rgb_contamination_audit_fix3_v1\R14B4B_FIX3_FINAL_CONFIRMATORY_MANIFEST.csv,545855,f38cc8e5af4a007df3394ec95fa621c0b819f488bdd797ddad9338ac12491b4d,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14B4B_sunseg_selected_rgb_contamination_audit_fix3_v1\R14B4B_FIX3_SUNSEG_CONTAMINATION_AUDIT_LOCK.json,outputs\Q1_R14B4B_sunseg_selected_rgb_contamination_audit_fix3_v1\R14B4B_FIX3_SUNSEG_CONTAMINATION_AUDIT_LOCK.json,3309,a098c1facdc448321c04c9db4acdf5d1ca048b03dfac6ede8e8536d3e6e5245b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C0_sunseg_preGT_prediction_runtime_lineage_preflight_fix4_v1\R14C0_ACTION_SEMANTIC_TOKEN_AUDIT.csv,outputs\Q1_R14C0_sunseg_preGT_prediction_runtime_lineage_preflight_fix4_v1\R14C0_ACTION_SEMANTIC_TOKEN_AUDIT.csv,1735,c06438e68e392d0cc3140912577e073a01477b5dac6c14714b5516bace43f1f9,.csv,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R14C0_sunseg_preGT_prediction_runtime_lineage_preflight_fix4_v1\R14C0_FROZEN_9_STATE_CHECKPOINT_LINEAGE.csv,outputs\Q1_R14C0_sunseg_preGT_prediction_runtime_lineage_preflight_fix4_v1\R14C0_FROZEN_9_STATE_CHECKPOINT_LINEAGE.csv,1930,8dd98ec4400fa9552abb5c7552cbf5857be9536204df054fcba375d01d44532b,.csv,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R14C0_sunseg_preGT_prediction_runtime_lineage_preflight_fix4_v1\R14C0_SUNSEG_PREGT_RUNTIME_LINEAGE_LOCK.json,outputs\Q1_R14C0_sunseg_preGT_prediction_runtime_lineage_preflight_fix4_v1\R14C0_SUNSEG_PREGT_RUNTIME_LINEAGE_LOCK.json,8947,b1b606d530be69fb27daf61233e3343d595a22dba42c2eab8469874e3f182dfd,.json,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\deeplabv3_r50_seed20260817_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\deeplabv3_r50_seed20260817_source_tent1_pl_lock.json,1916,d9f498a16095d2b744da7f26a704ea0565ce29b28da224c01ce56ee6796cea0e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\deeplabv3_r50_seed20260818_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\deeplabv3_r50_seed20260818_source_tent1_pl_lock.json,1916,6b513492a409e8155e3b2eb979e1753ef11f2afcf64bd6da0c419a935d9ab59b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\deeplabv3_r50_seed20260819_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\deeplabv3_r50_seed20260819_source_tent1_pl_lock.json,1916,39dbb2e9e39c88813661a6bd9bf6db6470ebdaa6ad5a89fffe7a1728f0d7b093,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\pranet_seed20260817_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\pranet_seed20260817_source_tent1_pl_lock.json,1895,23f4d1fd18c32fc03af219ca5c0644d27e575d0429a84a2386dbb638c0f5258e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\pranet_seed20260818_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\pranet_seed20260818_source_tent1_pl_lock.json,1895,e955b7b6932ddc18d4ca21093319f30b3ff00b4608577c32fb4457a3be8e8c8f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\pranet_seed20260819_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix1_v1\state_predictions\pranet_seed20260819_source_tent1_pl_lock.json,1895,c597e81ad90c7a014029d740fd6af5c9bc53ec55a337a3d73307f63ab903efed,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\R14C1_SUNSEG_MODEL_FRAME_PREDICTION_MANIFEST.csv,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\R14C1_SUNSEG_MODEL_FRAME_PREDICTION_MANIFEST.csv,6811943,1ea4fae25a270babb9b1b0b2d2f1c4f694f458079f573b6f070c098ab3a96e40,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json,6414,8a9b655d75db1718abcdbaf854c5162dae032dc6686cff9af3eaa7aa795ec30f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\deeplabv3_r50_seed20260817_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\deeplabv3_r50_seed20260817_source_tent1_pl_lock.json,1916,d9f498a16095d2b744da7f26a704ea0565ce29b28da224c01ce56ee6796cea0e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\deeplabv3_r50_seed20260818_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\deeplabv3_r50_seed20260818_source_tent1_pl_lock.json,1916,6b513492a409e8155e3b2eb979e1753ef11f2afcf64bd6da0c419a935d9ab59b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\deeplabv3_r50_seed20260819_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\deeplabv3_r50_seed20260819_source_tent1_pl_lock.json,1916,39dbb2e9e39c88813661a6bd9bf6db6470ebdaa6ad5a89fffe7a1728f0d7b093,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\pranet_seed20260817_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\pranet_seed20260817_source_tent1_pl_lock.json,1895,23f4d1fd18c32fc03af219ca5c0644d27e575d0429a84a2386dbb638c0f5258e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\pranet_seed20260818_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\pranet_seed20260818_source_tent1_pl_lock.json,1895,e955b7b6932ddc18d4ca21093319f30b3ff00b4608577c32fb4457a3be8e8c8f,.json,protocol_or_result_sidecar,,
